Problem,Policy,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars,TabulationTime,TabulationActivated
sokoban_New76,2,0.0,0.01,5162.0,0.0,1.909,1.0,0.0,0.0,3.0,1387.0,0.083,1.0
killer_16-sol96,2,0.0,1.27,127731.0,0.0,6.408,1.0,0.0,0.0,33324.0,28148.0,3.134,1.0
blackhole_PN-90,2,0.0,0.47,40350.0,0.0,4.814,1.0,0.0,0.0,21959.0,10732.0,0.225,1.0
carSequencing_47,baseline,0.0,0.99,268882.0,0.0,9.553,1.0,0.0,0.0,60959.0,29057.0,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens26,2,0.0,2.1100000000000003,8282.0,0.0,2.766,1.0,0.0,0.0,127420.0,583.0,0.113,1.0
sudoku_sudoku31,baseline,0.0,0.0,0.0,0.0,0.472,1.0,0.0,0.0,0.0,0.0,,
blockedqueens_blockedqueens281449796386,baseline,0.0,0.01,9040.0,0.0,0.994,0.0,0.0,0.0,548.0,2616.0,,
nlinkedseq_nlinkedseq-70-40,2,0.0,0.64,20990.0,0.0,1.156,1.0,0.0,0.0,25070.0,5290.0,0.184,1.0
stilllife_mdsl_15,2,0.0,980.5,478528.0,0.0,3.984,1.0,0.0,0.0,10336226.0,52426.0,0.175,1.0
knapsack_items-52,2,0.0,2335.75,191354.0,0.0,1.409,1.0,0.0,0.0,26965854.0,3417.0,0.002,0.0
carSequencing_60,baseline,0.0,1.69,278964.0,0.0,8.584,1.0,0.0,0.0,58016.0,29566.0,,
blockedqueens_blockedqueens281449789491,2,0.0,0.05,9001.0,0.0,1.133,0.0,0.0,0.0,2179.0,2611.0,0.137,1.0
sedfnofix_28_2_C28_4_3_1,2,0.0,24.35,176064.0,0.0,19.843,0.0,0.0,0.0,120234.0,55640.0,11.049,1.0
knights2_30a,2,,,,0.0,1200.004,,1.0,,,,26.613,1.0
ramsey2_03-06-02-SAT,2,0.0,0.0,0.0,0.0,0.322,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens561860530797,baseline,0.0,1.55,33728.0,0.0,1.881,0.0,0.0,0.0,54739.0,9725.0,,
golfers1_ord15-8-10-3,baseline,0.0,0.27,166540.0,0.0,35.058,1.0,0.0,0.0,37311.0,42321.0,,
blockedqueens_blockedqueens281449802306,baseline,0.0,0.09,9345.0,0.0,1.033,1.0,0.0,0.0,3860.0,2687.0,,
coprime_14,2,0.0,1.33,31696.0,0.0,278.549,1.0,0.0,0.0,2628.0,2689.0,22.799,1.0
molnars_molnars-2-10,baseline,0.0,0.03,20520.0,0.0,0.657,0.0,0.0,0.0,4547.0,3061.0,,
blockedqueens-strong_blockedqueens481721327521,baseline,0.0,4.45,6502.0,0.0,1.704,1.0,0.0,0.0,208183.0,1957.0,,
killer_16-sol16,2,0.0,1.05,152097.0,0.0,6.788,1.0,0.0,0.0,29528.0,33053.0,3.973,1.0
blockedqueens_blockedqueens281449789909,baseline,0.0,0.07,8680.0,0.0,1.123,0.0,0.0,0.0,2983.0,2480.0,,
opd_puget9,baseline,0.0,45.800000000000004,35503.0,0.0,2.493,1.0,0.0,0.0,2883025.0,7693.0,,
sonet_sonet5-4,baseline,0.0,17.31,7075.0,0.0,0.95,1.0,0.0,0.0,941971.0,1042.0,,
blackhole_PN-90,baseline,0.0,7.43,292417.0,0.0,4.651,1.0,0.0,0.0,337264.0,22554.0,,
blockedqueens-strong_blockedqueens561860463259,baseline,0.0,3.89,7164.0,0.0,1.698,1.0,0.0,0.0,224318.0,2063.0,,
sudoku_sudoku5,2,0.0,0.0,0.0,0.0,0.588,1.0,0.0,0.0,0.0,0.0,0.016,0.0
blockedqueens_blockedqueens281449788117,2,0.0,0.06,9030.0,0.0,1.005,0.0,0.0,0.0,2406.0,2589.0,0.123,1.0
AccordionTable_cards_15_04,baseline,0.0,5.26,73112.0,0.0,1.753,0.0,0.0,0.0,192521.0,9318.0,,
handball7_12,baseline,0.0,3.42,282781.0,0.0,11.104,1.0,0.0,0.0,122760.0,21457.0,,
magicSequence_magicSequence435,2,,,,0.0,1200.001,,1.0,,,,,0.0
bibd-implied_puget12,2,0.0,0.49,150156.0,0.0,7.811,1.0,0.0,0.0,11366.0,24329.0,1.097,1.0
opd_small_bibd_06_50_25,baseline,0.0,4.62,34900.0,0.0,2.298,1.0,0.0,0.0,302508.0,5796.0,,
blockedqueens_blockedqueens501642461012,baseline,0.0,1.65,27099.0,0.0,1.205,1.0,0.0,0.0,86266.0,7662.0,,
blockedqueens_blockedqueens481721272449,2,0.0,3.83,25299.0,0.0,1.878,1.0,0.0,0.0,161054.0,7079.0,0.204,1.0
blockedqueens-strong_blockedqueens281449791430,baseline,0.0,0.01,3097.0,0.0,1.12,0.0,0.0,0.0,233.0,913.0,,
Bombastic_Bombastic66,2,0.0,0.0,0.0,0.0,1.324,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bombastic_Bombastic53,baseline,0.0,0.0,0.0,0.0,1.615,1.0,0.0,0.0,0.0,0.0,,
golfers1_ord01-3-2-2,baseline,0.0,0.0,0.0,0.0,0.578,1.0,0.0,0.0,0.0,0.0,,
knapsack_items-76,baseline,0.0,1695.19,2245014.0,0.0,5.105,1.0,0.0,0.0,3398075.0,9835.0,,
ramsey1_02-02-01-SAT,2,0.0,0.0,0.0,0.0,0.215,1.0,0.0,0.0,0.0,0.0,0.0,0.0
futoshiki_futoshiki10,baseline,0.0,0.0,556.0,0.0,0.443,1.0,0.0,0.0,2.0,95.0,,
blockedqueens-strong_blockedqueens281449839243,baseline,0.0,0.01,3442.0,0.0,1.114,1.0,0.0,0.0,225.0,1018.0,,
blockedqueens-strong_blockedqueens501642458368,2,0.0,1.17,6799.0,0.0,1.975,0.0,0.0,0.0,56773.0,2025.0,0.018,0.0
knights2_07a,baseline,0.0,1.0,156401.0,0.0,2.863,1.0,0.0,0.0,153366.0,9110.0,,
blackhole_PN-83,2,0.0,0.42,40151.0,0.0,6.688,1.0,0.0,0.0,16972.0,10688.0,0.248,1.0
knapsack_items-54,baseline,0.0,154.49,349974.0,0.0,2.296,1.0,0.0,0.0,1304311.0,4230.0,,
blockedqueens-strong_blockedqueens501642410318,baseline,0.0,2.7,6694.0,0.0,1.753,1.0,0.0,0.0,128822.0,2009.0,,
coprime_10,baseline,0.0,0.45999999999999996,192923.0,0.0,23.328,1.0,0.0,0.0,238.0,65438.0,,
graphColouring_inithx_i_3,2,0.0,64.08,6196681.0,0.0,88.604,1.0,0.0,0.0,34303516.0,1116092.0,0.054,0.0
graphColouring_le450_25b,2,0.0,9.74,1267708.0,0.0,23.2,1.0,0.0,0.0,3714652.0,225057.0,0.045,0.0
ramsey2_03-08-01-SAT,baseline,0.0,0.0,0.0,0.0,0.195,1.0,0.0,0.0,0.0,0.0,,
knapsack_knapsack_3,2,0.0,1.4700000000000002,287016.0,0.0,1.628,1.0,0.0,0.0,2691.0,3653.0,0.002,0.0
sonet_sonet2-5,2,0.0,0.08,3718.0,0.0,0.816,1.0,0.0,0.0,6500.0,663.0,0.025,0.0
blockedqueens-strong_blockedqueens561860458614,baseline,0.0,4.4,7567.0,0.0,1.855,1.0,0.0,0.0,227339.0,2274.0,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens222,2,0.0,2.9899999999999998,10400.0,0.0,2.485,1.0,0.0,0.0,173431.0,673.0,0.141,1.0
coprime_11,2,0.0,0.27,11567.0,0.0,57.942,1.0,0.0,0.0,1350.0,1300.0,6.545,1.0
discreteTomography_4,baseline,0.0,0.04,999.0,0.0,0.473,0.0,0.0,0.0,5336.0,217.0,,
carSequencing_78,2,0.0,472.0,5745655.0,0.0,19.617,1.0,0.0,0.0,440090.0,1845848.0,5.316,1.0
blockedqueens_blockedqueens481721325287,baseline,0.0,0.93,25787.0,0.0,1.713,1.0,0.0,0.0,37461.0,7289.0,,
blockedqueens_blockedqueens501642451447,2,0.0,1.37,27684.0,0.0,1.926,0.0,0.0,0.0,54013.0,7989.0,0.204,1.0
AccordionTable_cards_16_03,baseline,0.0,6.14,87159.0,0.0,1.968,0.0,0.0,0.0,168239.0,10794.0,,
graphColouring_zeroin,baseline,0.0,0.0,208.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,,
blockedqueens-strong_blockedqueens481721318792,baseline,0.0,2.61,6426.0,0.0,1.461,1.0,0.0,0.0,158835.0,1829.0,,
carSequencing_34,2,0.0,7.72,4141601.0,0.0,15.178,1.0,0.0,0.0,37608.0,1316189.0,4.941,1.0
pegSolitaireTable_pegSolitaire1,baseline,0.0,6.23,484243.0,0.0,3.422,1.0,0.0,0.0,149102.0,135183.0,,
blockedqueens_blockedqueens481721269634,2,0.0,0.76,25530.0,0.0,1.836,0.0,0.0,0.0,28002.0,7224.0,0.21,1.0
blockedqueens_blockedqueens481721259269,2,0.0,1.6,25197.0,0.0,1.93,0.0,0.0,0.0,63478.0,7100.0,0.26,1.0
futoshiki_futoshiki48,2,0.0,0.0,26.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bibd-implied_bibdline2,baseline,0.0,0.49,355107.0,0.0,9.452,1.0,0.0,0.0,12427.0,29162.0,,
killer_16-sol91,baseline,0.0,1.84,54084.0,0.0,2.678,1.0,0.0,0.0,95715.0,9194.0,,
nlinkedseq_nlinkedseq-60-40,2,0.0,0.55,18180.0,0.0,1.048,1.0,0.0,0.0,40844.0,4660.0,0.168,1.0
blockedqueens-strong_blockedqueens501642409413,baseline,0.0,0.32,6127.0,0.0,1.766,1.0,0.0,0.0,16694.0,1792.0,,
ramsey1_02-05-01-SAT,baseline,0.0,0.0,0.0,0.0,0.238,1.0,0.0,0.0,0.0,0.0,,
bibd-implied_puget4,2,0.0,0.02,27095.0,0.0,2.509,1.0,0.0,0.0,342.0,4254.0,0.261,1.0
bpmp_7324,2,0.0,23.76,226112.0,0.0,3.66,1.0,0.0,0.0,225849.0,56334.0,1.656,1.0
carSequencing_16,2,0.0,69.02,4233484.0,0.0,15.411,1.0,0.0,0.0,107824.0,1350876.0,4.882,1.0
blockedqueens_blockedqueens281449840063,2,0.0,0.01,8048.0,0.0,1.226,0.0,0.0,0.0,263.0,2322.0,0.136,1.0
carSequencing_33,2,0.0,10.95,5721690.0,0.0,17.962,1.0,0.0,0.0,182880.0,1841855.0,6.133,1.0
blackhole_PN-52,2,0.0,0.1,40308.0,0.0,6.37,1.0,0.0,0.0,6806.0,10720.0,0.276,1.0
coprime_18,2,,,,0.0,1200.002,,1.0,,,,,0.0
futoshiki_futoshiki1,2,0.0,0.0,0.0,0.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
opd_flener_et_al_tab4_08_14_07,2,0.0,0.31,60412.0,0.0,2.559,1.0,0.0,0.0,18664.0,6566.0,0.533,1.0
AccordionTable_cards_11_02,baseline,0.0,0.27,29233.0,0.0,1.244,0.0,0.0,0.0,11965.0,4028.0,,
blockedqueens-strong_blockedqueens281449840063,2,0.0,0.0,2545.0,0.0,1.038,0.0,0.0,0.0,155.0,712.0,0.003,0.0
quasiGroup4NonIdempotent_quasiGroupX_13,2,0.0,191.78,208982.0,0.0,16.15,1.0,0.0,0.0,2529629.0,60142.0,10.131,1.0
molnars_molnars-2-5,baseline,0.0,0.0,2963.0,0.0,0.417,0.0,0.0,0.0,515.0,588.0,,
AccordionTable_cards_16_04,baseline,0.0,12.43,84443.0,0.0,2.065,0.0,0.0,0.0,354801.0,10596.0,,
carSequencing_75,baseline,0.0,437.8,290414.0,0.0,7.606,1.0,0.0,0.0,17606247.0,31838.0,,
futoshiki_futoshiki21,baseline,0.0,0.0,20.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0,,
killer_16-sol35,baseline,0.0,0.05,40596.0,0.0,2.332,1.0,0.0,0.0,2659.0,7130.0,,
farm-puzzle2_farm,baseline,0.0,0.0,0.0,0.0,0.162,1.0,0.0,0.0,0.0,0.0,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens244,2,0.0,1.5,8142.0,0.0,2.658,1.0,0.0,0.0,92566.0,567.0,0.113,1.0
pegSolitaireState_pegSolitaire3_1,baseline,0.0,39.05,51600.0,0.0,7.504,1.0,0.0,0.0,2023444.0,9404.0,,
peaceableArmyOfQueens_paq5,baseline,0.0,0.08,4511.0,0.0,1.028,1.0,0.0,0.0,9154.0,744.0,,
ramsey2_02-08-01-SAT,baseline,0.0,0.0,0.0,0.0,0.197,1.0,0.0,0.0,0.0,0.0,,
killer_16-sol92,baseline,0.0,0.0,100.0,0.0,1.172,1.0,0.0,0.0,4.0,21.0,,
blockedqueens-strong_blockedqueens281449797819,baseline,0.0,0.01,3548.0,0.0,1.055,0.0,0.0,0.0,336.0,1070.0,,
golfers3_ord16-5-4-4,baseline,0.0,0.02,17096.0,0.0,4.088,1.0,0.0,0.0,1205.0,4100.0,,
Bombastic_Bombastic26,2,0.0,0.0,0.0,0.0,1.641,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens561860517914,baseline,0.0,8.43,7242.0,0.0,1.965,0.0,0.0,0.0,334461.0,2060.0,,
handball7_10,2,0.0,2.65,284365.0,0.0,11.663,1.0,0.0,0.0,95291.0,22894.0,0.901,1.0
pegSolitaireTable_pegSolitaire4_44,baseline,0.0,118.05,455018.0,0.0,3.163,1.0,0.0,0.0,2416032.0,127029.0,,
carSequencing_15,baseline,0.0,0.35,232505.0,0.0,7.884,1.0,0.0,0.0,30729.0,23287.0,,
graphColouring_huck,baseline,0.0,0.09,30043.0,0.0,1.554,1.0,0.0,0.0,8624.0,6829.0,,
RamseyNumbers_04-05-02-SAT,baseline,0.0,0.0,0.0,0.0,0.166,1.0,0.0,0.0,0.0,0.0,,
blackhole_PN-24,2,0.0,0.69,40570.0,0.0,4.932,1.0,0.0,0.0,34069.0,10789.0,0.258,1.0
sportsScheduling_12-10-8,2,0.0,0.44,52300.0,0.0,2.935,1.0,0.0,0.0,34295.0,14900.0,0.185,1.0
carSequencing_43,2,0.0,14.14,5733130.0,0.0,18.637,1.0,0.0,0.0,231650.0,1843771.0,5.749,1.0
blockedqueens_blockedqueens481721291824,2,0.0,2.19,24489.0,0.0,2.1,0.0,0.0,0.0,77553.0,6844.0,0.213,1.0
sudoku_sudoku16,baseline,0.0,0.0,0.0,0.0,0.503,1.0,0.0,0.0,0.0,0.0,,
blockedqueens-strong_blockedqueens501642436525,baseline,0.0,0.85,6847.0,0.0,1.643,1.0,0.0,0.0,39541.0,2003.0,,
blockedqueens-strong_blockedqueens501642452489,baseline,0.0,1.34,6698.0,0.0,1.68,1.0,0.0,0.0,78635.0,1962.0,,
blockedqueens_blockedqueens281449849874,2,0.0,0.02,8791.0,0.0,1.24,1.0,0.0,0.0,1237.0,2543.0,0.143,1.0
sudoku_sudoku36,2,0.0,0.0,18.0,0.0,0.564,1.0,0.0,0.0,1.0,6.0,0.002,0.0
bpmp_7326,baseline,0.0,17.33,56418.0,0.0,2.51,1.0,0.0,0.0,409740.0,5857.0,,
golfers2_ord04-9-5-2,baseline,0.0,0.01,5895.0,0.0,2.368,1.0,0.0,0.0,784.0,1728.0,,
sportsScheduling_12-10-10,baseline,0.0,6.64,55309.0,0.0,3.128,1.0,0.0,0.0,502417.0,14511.0,,
graphColouring_graphColouring1,baseline,0.0,0.0,42.0,0.0,0.218,1.0,0.0,0.0,3.0,15.0,,
blockedqueens-strong_blockedqueens481721259656,2,0.0,4.07,6385.0,0.0,1.735,1.0,0.0,0.0,179701.0,1827.0,0.013,0.0
opd_flener_et_al_tab7_17_35_10,baseline,0.0,1.08,137013.0,0.0,6.048,1.0,0.0,0.0,135874.0,25544.0,,
bibd-implied_puget23,baseline,0.0,0.09,36814.0,0.0,4.61,1.0,0.0,0.0,12169.0,7624.0,,
opd_small_bibd_10_30_09,2,0.0,1.6900000000000002,50184.0,0.0,3.142,1.0,0.0,0.0,124411.0,11034.0,0.391,1.0
blockedqueens-strong_blockedqueens481721345695,2,0.0,0.36,6018.0,0.0,1.836,1.0,0.0,0.0,19625.0,1783.0,0.005,0.0
opd_puget23,baseline,0.0,7.49,89543.0,0.0,5.832,1.0,0.0,0.0,513741.0,19682.0,,
Bombastic_Bombastic64,baseline,0.0,0.0,0.0,0.0,1.164,1.0,0.0,0.0,0.0,0.0,,
AccordionTable_cards_11_04,baseline,0.0,0.43,32870.0,0.0,1.174,0.0,0.0,0.0,22053.0,4401.0,,
blockedqueens_blockedqueens481721298636,2,0.0,1.99,24615.0,0.0,1.941,1.0,0.0,0.0,83186.0,6874.0,0.189,1.0
sedfnofix_19_1_C19_3_3_1,baseline,0.0,6.65,84946.0,0.0,4.585,0.0,0.0,0.0,38872.0,24806.0,,
carSequencing_9,baseline,0.0,352.46,81129.0,0.0,4.479,1.0,0.0,0.0,7994818.0,11149.0,,
ramsey1_03-04-01-SAT,2,0.0,0.0,0.0,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0
carSequencing_1,2,0.0,14.97,1065496.0,0.0,7.619,1.0,0.0,0.0,44837.0,337395.0,2.302,1.0
pegSolitaireState_pegSolitaire4,2,0.0,78.5,504788.0,0.0,8.668,1.0,0.0,0.0,1301214.0,141018.0,1.1,1.0
blockedqueens-strong_blockedqueens481721303981,baseline,0.0,2.04,6452.0,0.0,1.668,0.0,0.0,0.0,90071.0,1975.0,,
opd_flener_et_al_tab7_7_35_10,baseline,0.0,0.12,20307.0,0.0,2.188,1.0,0.0,0.0,12609.0,4010.0,,
golfers1_ord06-13-7-2,2,0.0,2.98,3755034.0,0.0,20.049,1.0,0.0,0.0,9389.0,480610.0,8.498,1.0
handball7_07,baseline,0.0,3.88,284308.0,0.0,12.215,1.0,0.0,0.0,135494.0,21624.0,,
blockedqueens-strong_blockedqueens481721243397,baseline,0.0,0.0,328.0,0.0,1.082,0.0,0.0,0.0,0.0,188.0,,
semigroup_semigroup16,baseline,0.0,3.34,6617584.0,0.0,24.057,1.0,0.0,0.0,131058.0,235504.0,,
blockedqueens_blockedqueens561860531142,baseline,0.0,0.0,169.0,0.0,0.823,0.0,0.0,0.0,0.0,0.0,,
graphColouring_fpsol2,baseline,0.0,0.0,498.0,0.0,3.071,0.0,0.0,0.0,0.0,0.0,,
golfers1_ord13-5-8-3,baseline,0.0,0.05,56364.0,0.0,17.689,1.0,0.0,0.0,1856.0,13846.0,,
bpmp_8848,2,0.0,34.72,226112.0,0.0,3.719,1.0,0.0,0.0,308250.0,56334.0,1.533,1.0
futoshiki_futoshiki7,baseline,0.0,0.0,32.0,0.0,0.282,0.0,0.0,0.0,0.0,29.0,,
blockedqueens_blockedqueens561860505104,baseline,0.0,0.0,169.0,0.0,0.872,0.0,0.0,0.0,0.0,0.0,,
pegSolitaireState_pegSolitaire24,2,0.0,111.82,514128.0,0.0,9.367,1.0,0.0,0.0,1486365.0,143644.0,1.109,1.0
blockedqueens_blockedqueens481721308471,2,0.0,8.83,25205.0,0.0,1.833,0.0,0.0,0.0,339023.0,7041.0,0.181,1.0
RamseyNumbers_03-06-01-SAT,2,0.0,0.0,0.0,0.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
quasiGroup4NonIdempotent_quasiGroupX_24,2,,,,0.0,1200.002,,1.0,,,,,1.0
AccordionTable_cards_16_01,baseline,0.0,22.05,89017.0,0.0,2.002,0.0,0.0,0.0,551475.0,10966.0,,
blockedqueens_blockedqueens481721268899,2,0.0,0.96,24125.0,0.0,1.92,0.0,0.0,0.0,38037.0,6742.0,0.226,1.0
blackhole_PN-97,2,0.0,0.04,40200.0,0.0,4.973,1.0,0.0,0.0,1444.0,10698.0,0.272,1.0
sportsScheduling_12-10-7,2,0.0,4.18,55412.0,0.0,3.162,1.0,0.0,0.0,188110.0,15735.0,0.182,1.0
blockedqueens-strong_blockedqueens281449840373,baseline,0.0,0.1,3515.0,0.0,1.114,0.0,0.0,0.0,5794.0,979.0,,
blockedqueens-strong_blockedqueens481721271480,2,0.0,1.22,6467.0,0.0,1.661,1.0,0.0,0.0,64353.0,1903.0,0.006,0.0
blockedqueens_blockedqueens501642426617,2,0.0,7.82,27310.0,0.0,2.326,0.0,0.0,0.0,333572.0,7719.0,0.229,1.0
graphColouring_miles250,baseline,0.0,0.14,63532.0,0.0,2.503,1.0,0.0,0.0,10649.0,11895.0,,
peaceableArmyOfQueens2_peaceableArmyQueens4,baseline,0.0,0.0,1022.0,0.0,0.969,1.0,0.0,0.0,306.0,151.0,,
PlottingModelB_5_5_3_seed15_21_2,baseline,0.0,0.02,15148.0,0.0,3.044,1.0,0.0,0.0,360.0,2090.0,,
blockedqueens-strong_blockedqueens481721277165,2,0.0,5.81,6441.0,0.0,1.858,1.0,0.0,0.0,266850.0,1930.0,0.014,0.0
molnars_molnars-2-4,baseline,0.0,0.0,7.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,,
carSequencing_33,baseline,0.0,0.17,263424.0,0.0,8.275,1.0,0.0,0.0,17486.0,27581.0,,
bibd_puget5,baseline,0.0,0.46,27580.0,0.0,2.091,1.0,0.0,0.0,34111.0,5418.0,,
sokoban_New74,2,0.0,0.39,794524.0,0.0,2.999,1.0,0.0,0.0,148.0,200423.0,1.393,1.0
peaceableArmyOfQueens_paq10,baseline,,,,0.0,1200.001,,1.0,,,,,
carSequencing_13,2,0.0,16.7,4647710.0,0.0,11.748,1.0,0.0,0.0,198133.0,1489259.0,3.844,1.0
killer_16-sol31,baseline,0.0,0.0,46.0,0.0,1.033,1.0,0.0,0.0,3.0,12.0,,
golfers3_ord12-7-7-3,2,0.0,0.11,160067.0,0.0,13.077,1.0,0.0,0.0,5896.0,25962.0,2.969,1.0
peaceableArmyOfQueens_paq7,2,0.0,4.35,8214.0,0.0,2.294,1.0,0.0,0.0,284879.0,614.0,0.135,1.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens277,baseline,0.0,0.12000000000000001,3943.0,0.0,2.048,1.0,0.0,0.0,9734.0,400.0,,
blockedqueens-strong_blockedqueens501642414353,2,0.0,4.48,6774.0,0.0,1.785,1.0,0.0,0.0,218736.0,2025.0,0.029,0.0
blockedqueens_blockedqueens281449796386,2,0.0,0.02,9040.0,0.0,1.117,0.0,0.0,0.0,782.0,2616.0,0.133,1.0
sudoku_sudoku42,baseline,0.0,0.0,22.0,0.0,0.482,1.0,0.0,0.0,1.0,6.0,,
killer_16-sol54,2,0.0,3.08,158612.0,0.0,7.437,1.0,0.0,0.0,70400.0,33830.0,4.216,1.0
sedfnofix_19_1_C19_3_3_1,2,0.0,2.69,40835.0,0.0,5.981,0.0,0.0,0.0,32544.0,12791.0,3.836,1.0
sokoban_New10,baseline,0.0,0.0,3316.0,0.0,0.586,1.0,0.0,0.0,31.0,548.0,,
semigroup_semigroup9,2,0.0,0.21,387414.0,0.0,5.193,1.0,0.0,0.0,13115.0,25263.0,0.825,1.0
futoshiki_futoshiki20,2,0.0,0.0,379.0,0.0,0.491,1.0,0.0,0.0,2.0,72.0,0.002,0.0
sokoban_New41,2,0.0,0.09,193176.0,0.0,1.602,1.0,0.0,0.0,138.0,49403.0,0.49,1.0
sokoban_New86,2,0.0,0.21,455465.0,0.0,2.821,1.0,0.0,0.0,1801.0,114936.0,0.956,1.0
blackhole_PN-49,2,0.0,0.13,40257.0,0.0,5.829,1.0,0.0,0.0,9231.0,10711.0,0.294,1.0
sudoku_sudoku25,baseline,0.0,0.0,8.0,0.0,0.534,1.0,0.0,0.0,0.0,4.0,,
semigroup_semigroup7,2,0.0,0.06,113722.0,0.0,2.794,1.0,0.0,0.0,4796.0,9891.0,0.469,1.0
blackhole_PN-25,baseline,0.0,0.65,289172.0,0.0,4.285,0.0,0.0,0.0,18062.0,22307.0,,
blockedqueens-strong_blockedqueens481721347806,2,0.0,1.3,6376.0,0.0,1.616,1.0,0.0,0.0,69315.0,1907.0,0.041,0.0
pegSolitaireAction_pegSolitaire4,baseline,0.0,3.26,116543.0,0.0,20.441,1.0,0.0,0.0,557858.0,10168.0,,
blockedqueens-strong_blockedqueens281449793685,baseline,0.0,0.03,3286.0,0.0,1.075,0.0,0.0,0.0,1493.0,969.0,,
AccordionTable_cards_15_02,baseline,0.0,1.83,73524.0,0.0,1.794,1.0,0.0,0.0,88598.0,9168.0,,
blockedqueens-strong_blockedqueens481721281064,2,0.0,0.41,6486.0,0.0,1.748,1.0,0.0,0.0,17148.0,1883.0,0.023,0.0
carSequencing_47,2,0.0,29.46,4644880.0,0.0,16.702,1.0,0.0,0.0,73631.0,1483169.0,4.156,1.0
blockedqueens_blockedqueens501642451919,2,0.0,0.43,26843.0,0.0,1.934,1.0,0.0,0.0,12645.0,7661.0,0.197,1.0
bibd-implied_puget11,2,0.0,0.03,41635.0,0.0,3.864,1.0,0.0,0.0,174.0,9190.0,0.378,1.0
handball7_05,baseline,0.0,2.5799999999999996,281162.0,0.0,12.812,1.0,0.0,0.0,107617.0,21265.0,,
sokoban_Medium6,baseline,0.0,0.03,14037.0,0.0,0.806,0.0,0.0,0.0,1742.0,1544.0,,
sokoban_New31,baseline,0.0,0.01,12315.0,0.0,0.621,1.0,0.0,0.0,223.0,1405.0,,
handball7_10,2,0.0,2.81,284365.0,0.0,10.824,1.0,0.0,0.0,95291.0,22894.0,0.871,1.0
knapsack_knapsack_3,baseline,0.0,1.4300000000000002,287016.0,0.0,1.53,1.0,0.0,0.0,2691.0,3653.0,,
blockedqueens_blockedqueens281449839192,2,0.0,0.15,9397.0,0.0,1.256,1.0,0.0,0.0,6553.0,2700.0,0.164,1.0
bpmp_1176,2,0.0,10.56,224330.0,0.0,3.634,1.0,0.0,0.0,166893.0,55893.0,1.606,1.0
carSequencing_46,baseline,0.0,0.77,272517.0,0.0,9.498,1.0,0.0,0.0,47683.0,29007.0,,
blockedqueens-strong_blockedqueens481721303981,2,0.0,1.93,6452.0,0.0,1.704,0.0,0.0,0.0,95410.0,1975.0,0.048,0.0
blockedqueens-strong_blockedqueens481721259269,2,0.0,1.07,6104.0,0.0,1.737,0.0,0.0,0.0,59401.0,1836.0,0.03,0.0
carSequencing_21,2,0.0,8.39,5443683.0,0.0,14.883,1.0,0.0,0.0,123195.0,1753569.0,3.932,1.0
efpa_10,2,0.0,2.34,57024.0,0.0,2.742,0.0,0.0,0.0,135909.0,5441.0,1.122,1.0
killer_16-sol16,baseline,0.0,0.63,54822.0,0.0,2.549,1.0,0.0,0.0,33840.0,9240.0,,
carSequencing_54,2,0.0,237.54,4460800.0,0.0,17.111,1.0,0.0,0.0,138672.0,1419002.0,5.367,1.0
golfers2_ord02-5-3-2,baseline,0.0,0.0,235.0,0.0,0.935,1.0,0.0,0.0,6.0,75.0,,
waterBucket_waterBucket2,2,0.0,0.07,127545.0,0.0,4.206,1.0,0.0,0.0,3123.0,17420.0,3.139,1.0
graphColouring_fpsol2_i_1,2,0.0,214.67999999999998,4082800.0,0.0,50.549,1.0,0.0,0.0,6302803.0,773057.0,0.042,0.0
blockedqueens_blockedqueens281449791778,baseline,0.0,0.02,9314.0,0.0,1.07,1.0,0.0,0.0,1343.0,2674.0,,
blockedqueens-strong_blockedqueens501642458069,baseline,0.0,3.58,6777.0,0.0,1.774,1.0,0.0,0.0,163228.0,2107.0,,
blockedqueens_blockedqueens481721241353,2,0.0,0.0,143.0,0.0,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramsey1_03-05-02-SAT,baseline,0.0,0.0,1.0,0.0,0.261,1.0,0.0,0.0,0.0,1.0,,
sudoku_sudoku38,2,0.0,0.0,20.0,0.0,0.556,1.0,0.0,0.0,1.0,6.0,0.002,0.0
