Problem,Policy,SolverMemOut,SolverTotalTime,SATClauses,TabulationTime,SavileRowClauseOut,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
sokoban_New48,2,0.0,0.03,66267.0,0.299,0.0,1.095,1.0,1.0,0.0,0.0,2154.0,699.0
blockedqueens-strong_blockedqueens281449843764,baseline,0.0,0.0,85.0,,0.0,0.721,,0.0,0.0,0.0,0.0,0.0
graphColouring_3-FullIns_3,baseline,0.0,0.07,25266.0,,0.0,1.245,,1.0,0.0,0.0,10161.0,4041.0
AccordionTable_cards_13_03,2,0.0,0.48,54807.0,0.218,0.0,1.916,1.0,0.0,0.0,0.0,26628.0,6934.0
efpa_23,2,0.0,1285.19,46140.0,0.984,0.0,3.677,1.0,1.0,0.0,0.0,36405121.0,7392.0
opd_flener_et_al_tab7_16_35_10,baseline,0.0,0.65,120744.0,,0.0,5.735,,1.0,0.0,0.0,94547.0,22576.0
blockedqueens-strong_blockedqueens501642414353,2,0.0,4.42,6774.0,0.043,0.0,1.938,0.0,1.0,0.0,0.0,218736.0,2025.0
sokoban_New9,2,0.0,0.36,805287.0,2.078,0.0,4.645,1.0,1.0,0.0,0.0,2444.0,1646.0
blockedqueens-strong_blockedqueens281449802710,baseline,0.0,0.01,3513.0,,0.0,0.998,,0.0,0.0,0.0,793.0,1013.0
knapsack_items-78,2,0.0,141.10000000000002,1103374.0,0.002,0.0,3.746,0.0,1.0,0.0,0.0,606896.0,7607.0
pegSolitaireTable_pegSolitaire18,2,0.0,23.96,459477.0,0.05,0.0,3.937,0.0,1.0,0.0,0.0,3095585.0,13595.0
n-queens2_n_queens_16,baseline,0.0,0.02,2784.0,,0.0,0.71,,1.0,0.0,0.0,1843.0,780.0
blackhole_PN-100,2,0.0,0.13,40576.0,0.213,0.0,4.949,1.0,1.0,0.0,0.0,7752.0,10790.0
carSequencing_35,2,0.0,2.37,4085753.0,5.309,0.0,17.615,1.0,1.0,0.0,0.0,62174.0,29345.0
sokoban_Medium6,baseline,0.0,0.03,14037.0,,0.0,0.948,,0.0,0.0,0.0,1742.0,1544.0
blackhole_PN-46,baseline,0.0,23.13,293568.0,,0.0,5.276,,1.0,0.0,0.0,781576.0,22566.0
ramsey2_03-09-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.208,,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721318124,2,0.0,1.7,25327.0,0.204,0.0,1.898,1.0,1.0,0.0,0.0,68414.0,7105.0
nlinkedseq_nlinkedseq-70-40,2,0.0,0.56,20990.0,0.163,0.0,1.055,1.0,1.0,0.0,0.0,25070.0,5290.0
molnars_molnars-2-10,baseline,0.0,0.03,20520.0,,0.0,0.644,,0.0,0.0,0.0,4547.0,3061.0
blockedqueens_blockedqueens281449795040,2,0.0,0.08,9080.0,0.132,0.0,1.112,1.0,0.0,0.0,0.0,3718.0,2612.0
quasiGroup5Idempotent_quasiGroupX_13,2,0.0,865.02,112460.0,18.071,0.0,21.558,1.0,1.0,0.0,0.0,20846716.0,12706.0
sonet_sonet5-5,2,0.0,2.33,7086.0,0.028,0.0,0.948,0.0,1.0,0.0,0.0,154669.0,1050.0
RamseyNumbers_03-07-02-SAT,2,0.0,0.0,0.0,0.0,0.0,0.214,0.0,1.0,0.0,0.0,0.0,0.0
coprime_10,2,0.0,0.12000000000000001,7619.0,3.898,0.0,27.141,1.0,1.0,0.0,0.0,182.0,962.0
sonet_sonet8,baseline,0.0,0.45,11450.0,,0.0,1.081,,0.0,0.0,0.0,29136.0,1463.0
semigroup_semigroup18,2,0.0,6.79,11872638.0,3.72,0.0,41.611,1.0,1.0,0.0,0.0,209938.0,376146.0
blockedqueens_blockedqueens501642409292,2,0.0,7.56,28614.0,0.222,0.0,2.099,1.0,1.0,0.0,0.0,299329.0,8169.0
blockedqueens-strong_blockedqueens561860563511,baseline,0.0,0.09,7573.0,,0.0,1.953,,1.0,0.0,0.0,3585.0,2242.0
tickTackToe_tickTackToe7,baseline,0.0,0.0,7623.0,,0.0,1.266,,1.0,0.0,0.0,26.0,1054.0
pegSolitaireTable_pegSolitaire22,2,0.0,5.0,450270.0,0.052,0.0,3.753,0.0,1.0,0.0,0.0,1020281.0,13353.0
blockedqueens-strong_blockedqueens281449849431,2,0.0,0.08,3496.0,0.027,0.0,1.034,0.0,1.0,0.0,0.0,5016.0,964.0
killer_16-sol7,2,0.0,0.71,499093.0,4.459,0.0,8.417,1.0,1.0,0.0,0.0,30959.0,11190.0
knapsack_items-58,2,0.0,1062.79,482112.0,0.003,0.0,2.634,0.0,1.0,0.0,0.0,7229693.0,4977.0
Bombastic_Bombastic55,baseline,0.0,0.0,0.0,,0.0,1.128,,1.0,0.0,0.0,0.0,0.0
bibd-implied_puget5,baseline,0.0,0.14,29314.0,,0.0,2.92,,1.0,0.0,0.0,9173.0,5742.0
quasiGroup5Idempotent_quasiGroupX_24,2,0.0,2329.21,1073637.0,146.01,0.0,159.702,1.0,0.0,0.0,0.0,59762922.0,74582.0
RamseyNumbers_04-05-03-SAT,2,0.0,0.0,0.0,0.0,0.0,0.221,0.0,1.0,0.0,0.0,0.0,0.0
PlottingModelB_5_5_3_seed15_18_6,2,,,,,0.0,1200.003,1.0,,1.0,,,
peaceableArmyOfQueens_paq9,baseline,0.0,1208.38,32723.0,,0.0,4.601,,1.0,0.0,0.0,29712016.0,4310.0
blockedqueens_blockedqueens501642454142,2,0.0,0.0,149.0,0.0,0.0,1.208,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449843875,baseline,0.0,0.03,3447.0,,0.0,1.084,,1.0,0.0,0.0,1693.0,951.0
bibd-implied_bibd-miguel-hard,baseline,0.0,0.16,56432.0,,0.0,3.085,,1.0,0.0,0.0,14081.0,8461.0
pegSolitaireTable_pegSolitaire2_14,2,0.0,66.35,438029.0,0.076,0.0,3.884,0.0,1.0,0.0,0.0,5475589.0,12987.0
sokoban_New37,baseline,0.0,0.0,1115.0,,0.0,0.507,,1.0,0.0,0.0,14.0,220.0
AccordionTable_cards_14_01,2,0.0,4.9,56964.0,0.292,0.0,2.155,1.0,0.0,0.0,0.0,225331.0,7208.0
Bombastic_Bombastic34,2,0.0,0.0,0.0,0.0,0.0,1.726,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721272189,2,0.0,1.36,6507.0,0.023,0.0,1.845,0.0,1.0,0.0,0.0,68600.0,1934.0
semigroup_semigroup12,baseline,0.0,0.94,1597668.0,,0.0,10.801,,1.0,0.0,0.0,41462.0,77028.0
sudoku_sudoku48,2,0.0,0.0,11.0,0.002,0.0,0.562,0.0,1.0,0.0,0.0,1.0,6.0
knapsack_items-67,2,0.0,563.6700000000001,841617.0,0.009,0.0,3.587,0.0,1.0,0.0,0.0,2290429.0,6321.0
graphColouring_le450_25b,2,0.0,10.28,1267708.0,0.05,0.0,23.665,0.0,1.0,0.0,0.0,3714652.0,225057.0
AccordionTable_cards_11_02,2,0.0,0.31,29005.0,0.199,0.0,1.391,1.0,0.0,0.0,0.0,19605.0,3628.0
AccordionTable_cards_12_02,2,0.0,0.7,37183.0,0.245,0.0,1.647,1.0,0.0,0.0,0.0,38502.0,4340.0
futoshiki_futoshiki46,baseline,0.0,0.0,26.0,,0.0,0.237,,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens561860512568,baseline,0.0,1.41,28704.0,,0.0,1.718,,0.0,0.0,0.0,59392.0,8142.0
discreteTomography_6,2,0.0,0.04,936.0,0.015,0.0,0.52,0.0,0.0,0.0,0.0,4328.0,212.0
blockedqueens-strong_blockedqueens481721284464,2,0.0,4.07,6425.0,0.019,0.0,1.894,0.0,1.0,0.0,0.0,184891.0,1898.0
blockedqueens_blockedqueens561860450262,2,0.0,0.66,35852.0,0.201,0.0,1.957,1.0,1.0,0.0,0.0,33966.0,10418.0
sonet_sonet3-4,2,0.0,6.79,4769.0,0.028,0.0,0.887,0.0,1.0,0.0,0.0,474146.0,802.0
molnars_molnars-3-10,baseline,,,,,0.0,1200.002,,,1.0,,,
quasiGroup3Idempotent_quasiGroupX_22,2,,,,,0.0,1200.002,1.0,,1.0,,,
blockedqueens-strong_blockedqueens501642460296,baseline,0.0,1.16,5982.0,,0.0,1.791,,0.0,0.0,0.0,57834.0,1745.0
peaceableArmyOfQueens2_peaceableArmyQueens5,baseline,0.0,0.03,2126.0,,0.0,1.297,,1.0,0.0,0.0,2983.0,264.0
coprime_23,baseline,,,,,0.0,1200.001,,,1.0,,,
molnars_molnars-3-5,baseline,,,,,0.0,1200.002,,,1.0,,,
sokoban_New63,baseline,0.0,0.0,4398.0,,0.0,0.607,,1.0,0.0,0.0,189.0,627.0
Bombastic_Bombastic28,2,0.0,0.0,0.0,0.0,0.0,1.672,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens561860535892,2,0.0,10.18,32179.0,0.227,0.0,2.265,1.0,1.0,0.0,0.0,473354.0,9278.0
molnars_molnars-3-8,baseline,,,,,0.0,1200.002,,,1.0,,,
ramsey2_02-03-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.178,0.0,1.0,0.0,0.0,0.0,0.0
molnars_molnars-2-4,baseline,0.0,0.0,7.0,,0.0,0.831,,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449790413,2,0.0,0.13,9040.0,0.143,0.0,1.296,1.0,0.0,0.0,0.0,5527.0,2624.0
blockedqueens-strong_blockedqueens561860549734,2,0.0,3.44,6678.0,0.023,0.0,2.29,0.0,0.0,0.0,0.0,148917.0,2010.0
magicSquare_magicSquare4,baseline,0.0,0.01,10724.0,,0.0,0.571,,1.0,0.0,0.0,74.0,827.0
blockedqueens_blockedqueens561860563511,2,0.0,0.83,34570.0,0.273,0.0,2.135,1.0,1.0,0.0,0.0,25249.0,9960.0
blockedqueens_blockedqueens561860538387,2,0.0,19.88,33657.0,0.231,0.0,2.072,1.0,1.0,0.0,0.0,745596.0,9683.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens281,2,0.0,1.56,8180.0,0.101,0.0,2.296,1.0,1.0,0.0,0.0,116172.0,573.0
AccordionTable_cards_13_02,2,0.0,2.05,47953.0,0.235,0.0,1.777,1.0,0.0,0.0,0.0,102731.0,5367.0
sokoban_New80,baseline,0.0,0.0,3833.0,,0.0,0.595,,1.0,0.0,0.0,82.0,595.0
pegSolitaireTable_pegSolitaire3_6,2,0.0,31.91,429552.0,0.054,0.0,3.25,0.0,1.0,0.0,0.0,3524305.0,12721.0
knapsack_knapsack_3,baseline,0.0,1.4000000000000004,287016.0,,0.0,5.981,,1.0,0.0,0.0,2691.0,3653.0
pegSolitaireTable_pegSolitaire2_38,baseline,0.0,4.22,446085.0,,0.0,3.007,,1.0,0.0,0.0,1007025.0,13205.0
graphColouring_mulsol_i_5,baseline,0.0,7.07,895593.0,,0.0,14.721,,1.0,0.0,0.0,3509926.0,160655.0
blockedqueens_blockedqueens501642418648,2,0.0,12.04,26498.0,0.2,0.0,1.796,1.0,1.0,0.0,0.0,503017.0,7447.0
sudoku_sudoku17,baseline,0.0,0.0,34.0,,0.0,0.527,,1.0,0.0,0.0,1.0,8.0
pegSolitaireTable_pegSolitaire9,baseline,0.0,4.26,461426.0,,0.0,3.882,,1.0,0.0,0.0,864232.0,13631.0
AccordionTable_cards_13_02,baseline,0.0,1.57,46099.0,,0.0,1.458,,0.0,0.0,0.0,69739.0,5826.0
blackhole_PN-11,baseline,0.0,19.46,289575.0,,0.0,5.685,,1.0,0.0,0.0,649208.0,22305.0
bpmp_7324,2,0.0,106.12,370073.0,1.889,0.0,4.473,1.0,1.0,0.0,0.0,1190804.0,56854.0
blockedqueens_blockedqueens481721305339,baseline,0.0,3.96,24780.0,,0.0,1.708,,0.0,0.0,0.0,156177.0,6895.0
graphColouring_inithx_i_3,baseline,0.0,63.50000000000001,6196681.0,,0.0,80.17,,1.0,0.0,0.0,46667497.0,1116092.0
blockedqueens-strong_blockedqueens481721296090,2,0.0,0.93,6454.0,0.023,0.0,1.717,0.0,0.0,0.0,0.0,48479.0,1930.0
bibd-implied_bibdline1,2,0.0,0.1,195143.0,1.233,0.0,7.812,1.0,1.0,0.0,0.0,98.0,22476.0
sokoban_Medium3,baseline,0.0,0.08,49709.0,,0.0,1.455,,1.0,0.0,0.0,9257.0,4952.0
killer_16-sol40,baseline,0.0,0.05,50662.0,,0.0,2.29,,1.0,0.0,0.0,3107.0,8427.0
opd_puget18,2,0.0,3.08,222434.0,1.196,0.0,7.133,1.0,1.0,0.0,0.0,174270.0,33725.0
knapsack_items-82,2,0.0,1209.83,1283501.0,0.018,0.0,5.878,0.0,1.0,0.0,0.0,5063326.0,7986.0
golfers1_ord28-3-6-6,baseline,0.0,0.07,75104.0,,0.0,28.424,,1.0,0.0,0.0,461.0,18317.0
opd_small_bibd_12_44_11,baseline,0.0,18.11,91638.0,,0.0,4.054,,1.0,0.0,0.0,1521658.0,16066.0
blockedqueens_blockedqueens481721269634,baseline,0.0,0.64,25530.0,,0.0,1.547,,0.0,0.0,0.0,25800.0,7224.0
killer_16-sol81,baseline,0.0,0.38,51949.0,,0.0,3.08,,1.0,0.0,0.0,25212.0,8864.0
pegSolitaireAction_pegSolitaire4_4,2,0.0,181.09,130465.0,8.703,0.0,27.173,1.0,1.0,0.0,0.0,8272356.0,10040.0
pegSolitaireState_pegSolitaire4,baseline,0.0,1.94,54187.0,,0.0,6.386,,1.0,0.0,0.0,131659.0,9886.0
sokoban_New19,baseline,0.0,0.0,2159.0,,0.0,0.55,,1.0,0.0,0.0,18.0,363.0
Bombastic_Bombastic80,baseline,0.0,0.0,0.0,,0.0,1.106,,1.0,0.0,0.0,0.0,0.0
futoshiki_futoshiki28,baseline,0.0,0.0,26.0,,0.0,0.224,,0.0,0.0,0.0,0.0,0.0
killer_16-sol60,baseline,0.0,1.56,61181.0,,0.0,2.421,,1.0,0.0,0.0,89935.0,9953.0
knapsack_items-87,2,0.0,768.77,4487671.0,0.013,0.0,7.291,0.0,1.0,0.0,0.0,837853.0,13815.0
blockedqueens_blockedqueens281449794260,2,0.0,0.03,9451.0,0.141,0.0,1.159,1.0,1.0,0.0,0.0,1282.0,2708.0
killer_16-sol8,baseline,0.0,0.02,32648.0,,0.0,2.624,,1.0,0.0,0.0,325.0,5535.0
knapsack_items-86,2,0.0,154.19,3120670.0,0.003,0.0,6.598,0.0,1.0,0.0,0.0,184016.0,11290.0
ramsey2_03-06-02-SAT,2,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449795040,baseline,0.0,0.08,9080.0,,0.0,1.029,,0.0,0.0,0.0,3237.0,2612.0
blockedqueens-strong_blockedqueens501642408305,baseline,0.0,4.87,6800.0,,0.0,1.647,,0.0,0.0,0.0,215732.0,2033.0
blockedqueens_blockedqueens481721296090,baseline,0.0,1.14,26499.0,,0.0,1.457,,0.0,0.0,0.0,53170.0,7511.0
blockedqueens_blockedqueens481721271217,2,0.0,3.3,26664.0,0.191,0.0,1.716,1.0,0.0,0.0,0.0,134158.0,7553.0
blockedqueens_blockedqueens561860549212,2,0.0,0.77,34204.0,0.221,0.0,2.097,1.0,1.0,0.0,0.0,32370.0,9890.0
blockedqueens_blockedqueens281449793568,baseline,0.0,0.11,9525.0,,0.0,1.105,,1.0,0.0,0.0,4590.0,2728.0
coprime_24,baseline,,,,,0.0,1200.001,,,1.0,,,
carSequencing_73,baseline,0.0,8.81,285600.0,,0.0,9.497,,1.0,0.0,0.0,360109.0,30916.0
PlottingModelA_5_5_3_seed15_10_9,baseline,0.0,0.17,108096.0,,0.0,30.003,,1.0,0.0,0.0,5669.0,15004.0
blockedqueens_blockedqueens501642413357,baseline,0.0,2.18,28264.0,,0.0,1.688,,1.0,0.0,0.0,98275.0,8045.0
blockedqueens_blockedqueens561860530009,2,0.0,7.04,34039.0,0.215,0.0,2.074,1.0,0.0,0.0,0.0,286242.0,9893.0
blockedqueens_blockedqueens281449791430,baseline,0.0,0.01,8605.0,,0.0,1.109,,0.0,0.0,0.0,270.0,2503.0
opd_flener_et_al_tab1_10_25_08,baseline,0.0,0.76,27739.0,,0.0,2.205,,1.0,0.0,0.0,79887.0,5871.0
sportsScheduling_12-10-3,baseline,0.0,2.61,59299.0,,0.0,3.025,,1.0,0.0,0.0,214352.0,15188.0
blockedqueens_blockedqueens481721305414,baseline,0.0,1.1,26124.0,,0.0,1.5,,0.0,0.0,0.0,52240.0,7284.0
carSequencing_49,2,0.0,2.83,4707192.0,4.658,0.0,18.431,1.0,1.0,0.0,0.0,48981.0,31171.0
pegSolitaireTable_pegSolitaire2,2,0.0,41.43,441979.0,0.042,0.0,3.601,0.0,1.0,0.0,0.0,4271057.0,13068.0
ramsey1_04-04-02-SAT,baseline,0.0,0.0,1.0,,0.0,0.262,,1.0,0.0,0.0,0.0,1.0
carSequencing_79,2,0.0,7.81,6305958.0,5.232,0.0,21.672,1.0,1.0,0.0,0.0,140865.0,33403.0
blockedqueens-strong_blockedqueens481721326070,baseline,0.0,1.91,61409.0,,0.0,2.181,,1.0,0.0,0.0,77086.0,18013.0
AccordionTable_cards_15_03,2,0.0,14.75,73555.0,0.164,0.0,1.89,1.0,0.0,0.0,0.0,534643.0,9007.0
knights2_09a,baseline,0.0,11.16,636206.0,,0.0,5.351,,1.0,0.0,0.0,1632651.0,21733.0
sonet2_sonet3-5,2,0.0,0.08,5466.0,0.036,0.0,1.127,0.0,1.0,0.0,0.0,7822.0,986.0
blockedqueens_blockedqueens501642421461,baseline,0.0,0.26,29120.0,,0.0,1.851,,1.0,0.0,0.0,7346.0,8275.0
ramsey1_02-10-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.182,,1.0,0.0,0.0,0.0,0.0
efpa_1,baseline,0.0,0.96,55897.0,,0.0,2.851,,1.0,0.0,0.0,22719.0,9142.0
killer_16-sol34,baseline,0.0,0.03,42915.0,,0.0,2.112,,1.0,0.0,0.0,1360.0,7670.0
blackhole_PN-50,2,0.0,0.18,39949.0,0.218,0.0,5.668,1.0,1.0,0.0,0.0,11699.0,10647.0
semigroup_semigroup6,2,0.0,0.03,53166.0,0.413,0.0,2.148,1.0,1.0,0.0,0.0,2587.0,4098.0
blockedqueens-strong_blockedqueens561860508652,2,0.0,0.04,5414.0,0.023,0.0,2.17,0.0,0.0,0.0,0.0,1598.0,1588.0
sedfnofix_28_3_D28_4_3_1,baseline,0.0,1602.09,426915.0,,0.0,16.452,,0.0,0.0,0.0,2883605.0,123007.0
blockedqueens-strong_blockedqueens561860555812,2,0.0,1.63,7127.0,0.017,0.0,1.948,0.0,0.0,0.0,0.0,79055.0,2153.0
golfers3_ord11-7-6-3,baseline,0.0,0.28,33842.0,,0.0,8.071,,1.0,0.0,0.0,29613.0,8786.0
blockedqueens_blockedqueens281449798451,2,0.0,0.02,9222.0,0.137,0.0,1.176,1.0,1.0,0.0,0.0,860.0,2655.0
AccordionTable_cards_15_01,2,0.0,8.4,68754.0,0.252,0.0,2.221,1.0,0.0,0.0,0.0,385478.0,8475.0
blackhole_PN-13,baseline,0.0,17.24,289631.0,,0.0,6.805,,1.0,0.0,0.0,589760.0,22290.0
coprime_20,2,,,,,0.0,1200.001,0.0,,1.0,,,
sonet_sonet5-5,baseline,0.0,2.35,7086.0,,0.0,0.938,,1.0,0.0,0.0,169166.0,1050.0
blockedqueens-strong_blockedqueens481721325949,baseline,0.0,0.36,5734.0,,0.0,1.465,,0.0,0.0,0.0,17826.0,1675.0
knights2_08b,baseline,0.0,2.69,330383.0,,0.0,4.127,,1.0,0.0,0.0,313744.0,14542.0
blockedqueens_blockedqueens281449800707,2,0.0,0.15,9350.0,0.14,0.0,1.277,1.0,0.0,0.0,0.0,6911.0,2688.0
bibd-implied_puget5,2,0.0,0.3,68478.0,0.488,0.0,3.461,1.0,1.0,0.0,0.0,9900.0,10768.0
sudoku_sudoku5,2,0.0,0.0,0.0,0.009,0.0,0.544,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens501642461676,baseline,0.0,4.03,6733.0,,0.0,1.554,,0.0,0.0,0.0,202281.0,2024.0
blockedqueens-strong_blockedqueens501642406103,2,0.0,6.06,6743.0,0.023,0.0,1.682,0.0,0.0,0.0,0.0,264022.0,2012.0
graphColouring_3-FullIns_3,2,0.0,0.060000000000000005,25266.0,0.016,0.0,1.176,0.0,1.0,0.0,0.0,10369.0,4041.0
PlottingModelB_7_7_5_seed15_44_4,baseline,0.0,0.15,253037.0,,0.0,11.751,,1.0,0.0,0.0,1419.0,14036.0
JPEncoding_data1700,2,,,,1.967,0.0,1200.003,1.0,,1.0,,,
PlottingModelB_5_5_3_seed15_17_8,2,,,,,0.0,1200.002,1.0,,1.0,,,
pegSolitaireTable_pegSolitaire18,baseline,0.0,14.18,459477.0,,0.0,3.682,,1.0,0.0,0.0,2109397.0,13595.0
sokoban_Medium3,2,0.0,3.9,7140661.0,2.449,0.0,12.796,1.0,1.0,0.0,0.0,33001.0,11584.0
efpa_14,2,0.0,339.74,49376.0,0.948,0.0,3.706,1.0,0.0,0.0,0.0,9597730.0,7904.0
sonet2_sonet3-4,baseline,0.0,0.22000000000000003,5487.0,,0.0,1.122,,1.0,0.0,0.0,18591.0,986.0
graphColouring_mug88_1,2,0.0,0.04,13496.0,0.014,0.0,1.092,0.0,1.0,0.0,0.0,3709.0,2843.0
sedfnofix_28_3_D28_4_3_1,2,0.0,643.37,1751796.0,9.318,0.0,17.849,1.0,0.0,0.0,0.0,4729950.0,11688.0
pegSolitaireTable_pegSolitaire3_24,baseline,0.0,10.3,436490.0,,0.0,3.587,,1.0,0.0,0.0,1715050.0,12896.0
blackhole_PN-89,baseline,0.0,0.0,103.0,,0.0,1.603,,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721242753,baseline,0.0,0.4,5782.0,,0.0,1.649,,0.0,0.0,0.0,21426.0,1694.0
blackhole_PN-94,baseline,0.0,3.1,293370.0,,0.0,6.043,,1.0,0.0,0.0,86771.0,22565.0
pegSolitaireTable_pegSolitaire27,2,0.0,46.69,446912.0,0.04,0.0,3.57,0.0,1.0,0.0,0.0,4800896.0,13259.0
blockedqueens_blockedqueens281449789281,2,0.0,0.08,9297.0,0.141,0.0,1.306,1.0,1.0,0.0,0.0,4241.0,2656.0
pegSolitaireTable_pegSolitaire5,baseline,0.0,17.39,445733.0,,0.0,4.263,,1.0,0.0,0.0,2339692.0,13206.0
blockedqueens-strong_blockedqueens481721345259,baseline,,,,,0.0,1200.001,,,1.0,,,
blockedqueens-strong_blockedqueens481721305339,2,0.0,3.95,6064.0,0.023,0.0,1.614,0.0,0.0,0.0,0.0,183434.0,1799.0
pegSolitaireTable_pegSolitaire4_44,baseline,0.0,4.5,419332.0,,0.0,3.363,,1.0,0.0,0.0,1019033.0,12367.0
ramsey1_03-07-02-SAT,2,0.0,0.0,1.0,0.0,0.0,0.512,0.0,1.0,0.0,0.0,0.0,1.0
blockedqueens-strong_blockedqueens501642457787,baseline,0.0,1.79,6172.0,,0.0,1.622,,0.0,0.0,0.0,90077.0,1789.0
PlottingModelA_5_5_3_seed15_18_3,2,0.0,4.33,8118394.0,18.021,0.0,32.222,1.0,1.0,0.0,0.0,838.0,694552.0
Bombastic_Bombastic3,baseline,0.0,0.0,0.0,,0.0,0.945,,1.0,0.0,0.0,0.0,0.0
killer_16-sol57,baseline,0.0,1.98,74039.0,,0.0,3.02,,1.0,0.0,0.0,121068.0,11447.0
futoshiki_futoshiki15,2,0.0,0.0,26.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0
killer_16-sol72,2,0.0,2.11,463655.0,3.933,0.0,7.269,1.0,1.0,0.0,0.0,109875.0,10576.0
opd_puget22,2,0.0,1293.05,469694.0,3.802,0.0,13.883,1.0,1.0,0.0,0.0,49477213.0,87633.0
futoshiki_futoshiki20,baseline,0.0,0.0,379.0,,0.0,0.418,,1.0,0.0,0.0,2.0,72.0
sudoku_sudoku12,baseline,0.0,0.0,0.0,,0.0,0.463,,1.0,0.0,0.0,0.0,0.0
carSequencing_29,baseline,0.0,0.3,253305.0,,0.0,8.672,,1.0,0.0,0.0,31288.0,25869.0
blockedqueens_blockedqueens281449840063,2,0.0,0.01,8048.0,0.143,0.0,1.397,1.0,0.0,0.0,0.0,263.0,2322.0
blockedqueens_blockedqueens501642414057,2,0.0,1.25,28747.0,0.224,0.0,1.929,1.0,1.0,0.0,0.0,55592.0,8226.0
blockedqueens-strong_blockedqueens281449800566,baseline,0.0,0.01,3472.0,,0.0,1.041,,1.0,0.0,0.0,810.0,981.0
opd_flener_et_al_tab6_10_15_09,2,0.0,0.59,41630.0,0.291,0.0,2.541,1.0,1.0,0.0,0.0,31729.0,6461.0
bibd-implied_puget20,baseline,0.0,1117.63,31318.0,,0.0,3.923,,0.0,0.0,0.0,22005648.0,6672.0
futoshiki_futoshiki12,baseline,0.0,0.0,440.0,,0.0,0.396,,1.0,0.0,0.0,5.0,82.0
blockedqueens-strong_blockedqueens481721259269,2,0.0,1.04,6104.0,0.021,0.0,1.713,0.0,0.0,0.0,0.0,59401.0,1836.0
blockedqueens_blockedqueens281449849062,baseline,0.0,0.11,9225.0,,0.0,1.197,,0.0,0.0,0.0,4555.0,2654.0
RamseyNumbers_03-03-02-SAT,2,0.0,0.0,0.0,0.0,0.0,0.214,0.0,1.0,0.0,0.0,0.0,0.0
coprime_16,2,0.0,4.29,55115.0,53.926,0.0,677.1,1.0,1.0,0.0,0.0,27659.0,4009.0
semigroup_semigroup12,2,0.0,0.94,1597668.0,1.704,0.0,12.121,1.0,1.0,0.0,0.0,41462.0,77028.0
blockedqueens_blockedqueens281449802306,baseline,0.0,0.09,9345.0,,0.0,1.028,,1.0,0.0,0.0,3860.0,2687.0
golfers3_ord03-7-4-2,2,0.0,0.13,324904.0,1.238,0.0,4.097,1.0,1.0,0.0,0.0,86.0,1270.0
blackhole_PN-96,2,0.0,0.22,40254.0,0.281,0.0,4.997,1.0,1.0,0.0,0.0,15028.0,10710.0
blockedqueens-strong_blockedqueens561860436781,2,0.0,1.42,7277.0,0.015,0.0,2.154,0.0,0.0,0.0,0.0,63427.0,2209.0
killer_16-sol29,2,0.0,0.56,390032.0,3.579,0.0,7.334,1.0,1.0,0.0,0.0,27017.0,10823.0
blockedqueens_blockedqueens281449841964,baseline,0.0,0.06,8530.0,,0.0,1.079,,0.0,0.0,0.0,2784.0,2431.0
blockedqueens_blockedqueens281449842496,2,0.0,0.08,9148.0,0.138,0.0,1.283,1.0,0.0,0.0,0.0,4101.0,2614.0
sonet2_sonet1-4,2,0.0,0.0,3241.0,0.023,0.0,0.806,0.0,1.0,0.0,0.0,1710.0,648.0
sportsScheduling_12-10-9,baseline,0.0,1.03,53844.0,,0.0,3.041,,1.0,0.0,0.0,72446.0,14106.0
pegSolitaireState_pegSolitaire2,2,0.0,266.66,1095673.0,1.123,0.0,10.19,1.0,1.0,0.0,0.0,12019943.0,13361.0
sedfnofix_25_2_C5xC5_7_2_1,2,0.0,20.51,1443715.0,13.081,0.0,24.97,1.0,0.0,0.0,0.0,314721.0,15525.0
Bombastic_Bombastic4,2,0.0,0.01,25719.0,0.214,0.0,2.222,1.0,1.0,0.0,0.0,88.0,974.0
blockedqueens-strong_blockedqueens481721243100,baseline,0.0,0.31,5462.0,,0.0,1.629,,0.0,0.0,0.0,18873.0,1548.0
AccordionTable_cards_11_02,baseline,0.0,0.24,29233.0,,0.0,1.201,,0.0,0.0,0.0,11965.0,4028.0
