Problem,Policy,SolverTotalTime,TabulationTime,SavileRowClauseOut,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes
ramsey2_02-03-01-SAT,baseline,0.0,,0.0,0.17,,1.0,0.0,0.0,1.0
blockedqueens-strong_blockedqueens481721269634,2,2.565,0.021,0.0,1.429,0.0,0.0,0.0,0.0,19419.0
opd_flener_et_al_tab7_15_35_10,baseline,0.216,,0.0,3.322,,1.0,0.0,0.0,4955.0
carSequencing_64,baseline,1000.776,,0.0,3.619,,1.0,0.0,0.0,12201901.0
blockedqueens_blockedqueens281449841619,baseline,1.003,,0.0,0.557,,1.0,0.0,0.0,9164.0
golfers3_ord03-7-4-2,baseline,0.018,,0.0,1.724,,1.0,0.0,0.0,16.0
blockedqueens_blockedqueens501642426889,2,4.652,0.176,0.0,1.316,1.0,0.0,0.0,0.0,18969.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens235,baseline,153.912,,0.0,2.128,,1.0,0.0,0.0,1310639.0
pegSolitaireAction_pegSolitaire3_0,2,8.982,7.362,0.0,27.289,1.0,1.0,0.0,0.0,343290.0
PlottingModelA_5_5_3_seed15_18_4,baseline,0.092,,0.0,12.076,,1.0,0.0,0.0,15.0
magicSequence_magicSequence410,baseline,0.123,,0.0,845.841,,1.0,0.0,0.0,206.0
sudoku_sudoku43,baseline,0.001,,0.0,0.486,,1.0,0.0,0.0,3.0
knights_10b,baseline,0.036,,0.0,2.751,,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens561860549527,baseline,844.914,,0.0,0.955,,1.0,0.0,0.0,1446746.0
bpmp_1176,baseline,127.653,,0.0,1.995,,1.0,0.0,0.0,446442.0
graphColouring_2-FullIns_3,2,0.023,0.034,0.0,0.633,0.0,1.0,0.0,0.0,696.0
graphColouring_3-Insertions_3,2,0.585,0.03,0.0,0.526,0.0,1.0,0.0,0.0,18513.0
blockedqueens-strong_blockedqueens481721302528,baseline,17.07,,0.0,1.221,,0.0,0.0,0.0,51210.0
blackhole_PN-19,baseline,0.073,,0.0,7.024,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens561860508652,2,2.208,0.022,0.0,1.645,0.0,0.0,0.0,0.0,7610.0
sokoban_New66,2,0.164,0.594,0.0,1.364,1.0,1.0,0.0,0.0,6.0
knapsack_items-91,2,367.467,0.014,0.0,0.47,0.0,1.0,0.0,0.0,5959744.0
carSequencing_73,2,3602.014,6.323,0.0,11.014,1.0,0.0,0.0,1.0,2113917.0
blockedqueens_blockedqueens481721301773,baseline,8.433,,0.0,1.09,,1.0,0.0,0.0,35284.0
quasiGroup6_quasiGroupX_21,baseline,3600.129,,0.0,3.941,,0.0,0.0,1.0,10419217.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens223,2,0.229,0.094,0.0,2.064,1.0,1.0,0.0,0.0,6665.0
knapsack_items-81,2,69.184,0.013,0.0,0.388,0.0,1.0,0.0,0.0,1123203.0
stilllife_mdsl_8,2,1619.112,0.143,0.0,1.562,1.0,1.0,0.0,0.0,1816474.0
blackhole_PN-84,baseline,0.04,,0.0,7.309,,0.0,0.0,0.0,0.0
peaceableArmyOfQueens_paq7,baseline,47.089,,0.0,2.037,,1.0,0.0,0.0,171047.0
sudoku_sudoku3,baseline,0.001,,0.0,0.504,,1.0,0.0,0.0,3.0
sudoku_sudoku30,baseline,0.001,,0.0,0.565,,1.0,0.0,0.0,1.0
pegSolitaireAction_pegSolitaire10,baseline,5.109,,0.0,14.479,,1.0,0.0,0.0,331391.0
blockedqueens_blockedqueens501642447595,baseline,122.388,,0.0,1.152,,1.0,0.0,0.0,217153.0
peaceableArmyOfQueens_paq9,2,3600.033,0.185,0.0,4.426,1.0,1.0,0.0,1.0,18235987.0
AccordionTable_cards_11_02,2,0.225,0.235,0.0,1.553,1.0,0.0,0.0,0.0,4914.0
blockedqueens_blockedqueens501642451447,2,15.307,0.309,0.0,5.945,1.0,0.0,0.0,0.0,61633.0
futoshiki_futoshiki41,2,0.025,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721350851,2,1.414,0.22,0.0,1.327,1.0,1.0,0.0,0.0,10313.0
blackhole_PN-88,baseline,0.086,,0.0,4.431,,0.0,0.0,0.0,0.0
sokoban_New78,baseline,0.001,,0.0,0.408,,1.0,0.0,0.0,6.0
blockedqueens_blockedqueens481721327521,baseline,44.88,,0.0,1.141,,1.0,0.0,0.0,108311.0
knapsack_items-86,2,1.724,0.003,0.0,0.443,0.0,1.0,0.0,0.0,43308.0
sudoku_sudoku36,2,0.009,0.011,0.0,0.515,0.0,1.0,0.0,0.0,2.0
quasiGroup3NonIdempotent_quasiGroupX_12,2,3236.411,4.646,0.0,8.175,1.0,1.0,0.0,0.0,1915076.0
blockedqueens-strong_blockedqueens481721262093,2,356.002,0.005,0.0,1.342,0.0,0.0,0.0,0.0,620134.0
sonet2_sonet3,baseline,0.693,,0.0,0.731,,1.0,0.0,0.0,17155.0
blockedqueens_blockedqueens281449801541,2,0.255,0.135,0.0,0.849,1.0,0.0,0.0,0.0,2103.0
killer_16-sol37,baseline,0.098,,0.0,1.404,,1.0,0.0,0.0,544.0
blockedqueens-strong_blockedqueens481721345695,2,2.487,0.03,0.0,1.41,0.0,1.0,0.0,0.0,12416.0
bibd-implied_puget16,2,1.994,1.992,0.0,8.065,1.0,1.0,0.0,0.0,17492.0
blockedqueens_blockedqueens481721318792,baseline,51.035,,0.0,1.098,,1.0,0.0,0.0,110307.0
bibd_bibdline1,2,0.254,1.126,0.0,4.395,1.0,1.0,0.0,0.0,2683.0
killer_16-sol85,2,0.341,4.512,0.0,6.037,1.0,1.0,0.0,0.0,882.0
carSequencing_7,2,3600.732,1.627,0.0,4.341,1.0,0.0,0.0,1.0,3827053.0
efpa_7,baseline,0.045,,0.0,0.822,,1.0,0.0,0.0,1140.0
opd_puget4,baseline,1.979,,0.0,1.378,,1.0,0.0,0.0,65088.0
tomsProblem_tomsProblem,2,0.006,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0
molnars_molnars-2-6,2,0.034,0.381,0.0,0.736,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721277296,2,185.554,0.184,0.0,1.184,1.0,0.0,0.0,0.0,245329.0
sokoban_New83,2,0.001,0.0,0.0,0.427,0.0,1.0,0.0,0.0,2.0
magicSequence_magicSequence420,2,0.135,1.424,0.0,947.723,1.0,1.0,0.0,0.0,206.0
semigroup_semigroup13,baseline,0.243,,0.0,7.258,,1.0,0.0,0.0,170.0
bpmp_7661,2,67.022,1.0,0.0,4.862,1.0,1.0,0.0,0.0,25751.0
JPEncoding_data900,2,3603.076,1.121,0.0,22.918,1.0,1.0,0.0,1.0,2189239.0
futoshiki_futoshiki2,2,0.0,0.0,0.0,0.266,0.0,1.0,0.0,0.0,1.0
knights2_11a,baseline,306.158,,0.0,5.506,,1.0,0.0,0.0,870289.0
sedfnofix_21_2_C21_6_2_1,baseline,7.298,,0.0,9.359,,0.0,0.0,0.0,6883.0
pegSolitaireTable_pegSolitaire17,baseline,4.138,,0.0,2.37,,1.0,0.0,0.0,5606.0
Bombastic_Bombastic79,2,0.002,0.0,0.0,1.237,0.0,1.0,0.0,0.0,1.0
PlottingModelA_5_5_3_seed15_16_8,baseline,0.165,,0.0,21.517,,1.0,0.0,0.0,24.0
pegSolitaireTable_pegSolitaire27,2,2.689,0.05,0.0,2.379,0.0,1.0,0.0,0.0,2920.0
killer_16-sol74,baseline,2.17,,0.0,1.23,,1.0,0.0,0.0,18869.0
killer_16-sol60,2,5.052,5.192,0.0,6.657,1.0,1.0,0.0,0.0,17605.0
carSequencing_39,2,3601.22,4.072,0.0,8.188,1.0,0.0,0.0,1.0,3693953.0
graphColouring_mug88_25,2,0.023,0.005,0.0,0.663,0.0,1.0,0.0,0.0,468.0
quasiGroup5Idempotent_quasiGroupX_10,baseline,37.87,,0.0,1.364,,1.0,0.0,0.0,112530.0
semigroup_semigroup20,2,0.78,4.982,0.0,30.456,1.0,1.0,0.0,0.0,401.0
quasiGroup6_quasiGroupX_11,2,202.326,0.299,0.0,1.844,1.0,0.0,0.0,0.0,302843.0
killer_16-sol71,2,0.711,2.833,0.0,4.164,1.0,1.0,0.0,0.0,2764.0
JPEncoding_data800,2,246.226,0.832,0.0,13.79,1.0,1.0,0.0,0.0,48437.0
blockedqueens-strong_blockedqueens281449836605,2,0.523,0.003,0.0,0.871,0.0,0.0,0.0,0.0,5634.0
blockedqueens-strong_blockedqueens281449790187,2,0.277,0.022,0.0,0.883,0.0,0.0,0.0,0.0,2864.0
nlinkedopt_opt14,2,0.313,0.29,0.0,0.633,1.0,1.0,0.0,0.0,792.0
blockedqueens_blockedqueens481721305339,baseline,962.11,,0.0,1.104,,0.0,0.0,0.0,1444395.0
JPEncoding_data200,2,3.12,0.751,0.0,5.034,1.0,1.0,0.0,0.0,14628.0
sokoban_New35,2,0.098,0.448,0.0,1.148,1.0,1.0,0.0,0.0,6.0
blockedqueens_blockedqueens281449798387,2,0.234,0.141,0.0,0.887,1.0,1.0,0.0,0.0,1951.0
peaceableArmyOfQueens_paq6,2,1.004,0.134,0.0,1.569,1.0,1.0,0.0,0.0,14421.0
bibd_puget21,2,1.875,2.094,0.0,7.725,1.0,1.0,0.0,0.0,15845.0
futoshiki_futoshiki42,2,0.001,0.002,0.0,0.297,0.0,1.0,0.0,0.0,5.0
blackhole_PN-5,2,0.033,0.0,0.0,1.909,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449800948,2,0.113,0.099,0.0,0.656,1.0,1.0,0.0,0.0,1720.0
graphColouring_queen6_6,baseline,0.049,,0.0,0.717,,1.0,0.0,0.0,482.0
blackhole_PN-53,2,0.926,0.22,0.0,4.666,1.0,1.0,0.0,0.0,9787.0
sonet2_sonet5-5,baseline,0.961,,0.0,0.797,,1.0,0.0,0.0,28541.0
opd_flener_et_al_tab7_10_35_10,baseline,0.092,,0.0,2.413,,1.0,0.0,0.0,2585.0
golfers3_ord21-5-10-4,2,1.423,8.813,0.0,61.119,1.0,1.0,0.0,0.0,1648.0
futoshiki_futoshiki45,baseline,0.008,,0.0,0.183,,0.0,0.0,0.0,0.0
opd_flener_et_al_tab7_7_35_10,2,0.053,0.189,0.0,1.496,1.0,1.0,0.0,0.0,1818.0
JPEncoding_data400,baseline,3601.211,,0.0,12.206,,1.0,0.0,1.0,1303969.0
blockedqueens-strong_blockedqueens561860521176,baseline,58.107,,0.0,1.567,,1.0,0.0,0.0,137659.0
blockedqueens-strong_blockedqueens481721248152,baseline,47.204,,0.0,1.364,,1.0,0.0,0.0,116934.0
knapsack_items-81,baseline,56.352,,0.0,0.353,,1.0,0.0,0.0,1123203.0
AccordionTable_cards_16_03,2,7.112,0.16,0.0,1.687,1.0,0.0,0.0,0.0,72642.0
sokoban_New100,2,0.199,0.696,0.0,1.529,1.0,1.0,0.0,0.0,14.0
blockedqueens-strong_blockedqueens281449850700,baseline,0.226,,0.0,0.927,,0.0,0.0,0.0,1180.0
JPEncoding_data100,baseline,0.432,,0.0,4.707,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449841799,2,0.081,0.018,0.0,0.826,0.0,1.0,0.0,0.0,1247.0
pegSolitaireState_pegSolitaire7,2,56.911,1.052,0.0,8.324,1.0,1.0,0.0,0.0,59215.0
sokoban_New80,baseline,0.009,,0.0,0.551,,1.0,0.0,0.0,15.0
blackhole_PN-23,2,0.856,0.302,0.0,6.879,1.0,1.0,0.0,0.0,8006.0
opd_flener_et_al_tab5_16_08_03,2,0.05,0.24,0.0,1.68,1.0,1.0,0.0,0.0,225.0
sokoban_New42,baseline,0.001,,0.0,0.434,,1.0,0.0,0.0,11.0
golomb_golomb7,baseline,0.007,,0.0,0.447,,1.0,0.0,0.0,223.0
ramsey2_02-08-01-SAT,baseline,0.0,,0.0,0.193,,1.0,0.0,0.0,1.0
blockedqueens-strong_blockedqueens481721296090,baseline,5.707,,0.0,1.347,,0.0,0.0,0.0,37407.0
blockedqueens_blockedqueens501642414353,2,57.723,0.248,0.0,1.391,1.0,1.0,0.0,0.0,122973.0
knapsack_items-77,baseline,170.942,,0.0,0.37,,1.0,0.0,0.0,3361999.0
blockedqueens-strong_blockedqueens501642416461,baseline,93.735,,0.0,1.33,,1.0,0.0,0.0,231765.0
blockedqueens-strong_blockedqueens501642406103,2,130.323,0.023,0.0,1.272,0.0,0.0,0.0,0.0,334913.0
blockedqueens-strong_blockedqueens281449849121,2,0.15,0.03,0.0,0.832,0.0,0.0,0.0,0.0,2261.0
blockedqueens-strong_blockedqueens501642462206,2,21.246,0.02,0.0,1.339,0.0,1.0,0.0,0.0,88009.0
bibd-implied_puget17,baseline,0.063,,0.0,1.963,,1.0,0.0,0.0,201.0
discreteTomography_7,baseline,0.093,,0.0,3.83,,0.0,0.0,0.0,0.0
carSequencing_36,baseline,145.184,,0.0,4.45,,1.0,0.0,0.0,2206780.0
blockedqueens_blockedqueens481721325287,2,64.076,0.197,0.0,1.341,1.0,1.0,0.0,0.0,129675.0
blockedqueens-strong_blockedqueens281449798087,baseline,0.082,,0.0,0.839,,1.0,0.0,0.0,923.0
killer_16-sol35,2,0.199,4.548,0.0,6.166,1.0,1.0,0.0,0.0,147.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens298,2,0.151,0.088,0.0,1.616,1.0,1.0,0.0,0.0,4685.0
blackhole_PN-40,baseline,17.619,,0.0,5.339,,1.0,0.0,0.0,173608.0
blackhole_PN-94,baseline,1.879,,0.0,4.086,,1.0,0.0,0.0,28815.0
PlottingModelA_5_5_3_seed15_12_10,2,,14.688,0.0,1200.004,1.0,,1.0,,
knapsack_items-89,baseline,1327.208,,0.0,0.385,,1.0,0.0,0.0,24057066.0
blockedqueens_blockedqueens481721258433,baseline,103.613,,0.0,1.123,,0.0,0.0,0.0,197025.0
quasiGroup5NonIdempotent_quasiGroupX_24,baseline,3600.193,,0.0,10.046,,0.0,0.0,1.0,10153246.0
sonet_sonet5-4,2,138.258,0.039,0.0,0.873,0.0,1.0,0.0,0.0,731463.0
peaceableArmyOfQueens2_peaceableArmyQueens7,2,39.259,0.155,0.0,1.749,1.0,1.0,0.0,0.0,147706.0
quasiGroup5NonIdempotent_quasiGroupX_23,baseline,3600.272,,0.0,7.58,,0.0,0.0,1.0,13284811.0
quasiGroup6_quasiGroupX_25,baseline,3600.196,,0.0,7.667,,0.0,0.0,1.0,13144028.0
blackhole_PN-50,baseline,0.057,,0.0,5.528,,0.0,0.0,0.0,0.0
ramsey1_03-07-02-SAT,2,0.0,0.0,0.0,0.41,0.0,1.0,0.0,0.0,2.0
sokoban_New71,2,0.008,0.09,0.0,0.553,1.0,1.0,0.0,0.0,5.0
knights_06b,2,0.179,0.148,0.0,1.02,1.0,1.0,0.0,0.0,2432.0
coprime_16,baseline,19.325,,0.0,207.077,,1.0,0.0,0.0,2376.0
discreteTomography_2,2,0.0,0.009,0.0,0.379,0.0,1.0,0.0,0.0,1.0
PlottingModelA_5_5_3_seed15_16_9,2,,15.451,0.0,1200.004,1.0,,1.0,,
sokoban_New26,2,0.003,0.095,0.0,0.561,1.0,1.0,0.0,0.0,6.0
blackhole_PN-10,baseline,0.421,,0.0,4.047,,1.0,0.0,0.0,4699.0
blockedqueens_blockedqueens481721326970,2,41.917,0.2,0.0,1.255,1.0,1.0,0.0,0.0,114465.0
blackhole_PN-81,2,1.235,0.209,0.0,4.485,1.0,1.0,0.0,0.0,11438.0
blockedqueens_blockedqueens481721280203,2,46.898,0.228,0.0,1.361,1.0,0.0,0.0,0.0,118929.0
quasiGroup3Idempotent_quasiGroupX_18,baseline,3600.699,,0.0,8.985,,0.0,0.0,1.0,1069334.0
blockedqueens-strong_blockedqueens481721347806,2,3.05,0.023,0.0,1.412,0.0,1.0,0.0,0.0,23646.0
efpa_13,2,9.419,0.863,0.0,2.503,1.0,1.0,0.0,0.0,189387.0
quasiGroup6_quasiGroupX_11,baseline,41.63,,0.0,1.318,,0.0,0.0,0.0,137788.0
semigroup_semigroup5,2,0.004,0.537,0.0,1.27,1.0,1.0,0.0,0.0,26.0
opd_flener_et_al_tab7_5_35_10,2,0.035,0.131,0.0,1.131,1.0,1.0,0.0,0.0,1390.0
JPEncoding_data300,2,2.223,0.67,0.0,5.731,1.0,1.0,0.0,0.0,4892.0
JPEncoding_data1700,baseline,3603.337,,0.0,40.913,,1.0,0.0,1.0,240558.0
efpa_19,2,6.369,0.745,0.0,1.932,1.0,1.0,0.0,0.0,162001.0
carSequencing_40,2,41.873,5.66,0.0,9.785,1.0,1.0,0.0,0.0,95720.0
killer_16-sol52,2,0.511,2.99,0.0,4.436,1.0,1.0,0.0,0.0,1658.0
knapsack_items-62,2,2539.469,0.019,0.0,0.426,0.0,1.0,0.0,0.0,53829999.0
blockedqueens_blockedqueens481721283013,baseline,35.946,,0.0,0.986,,1.0,0.0,0.0,105814.0
blackhole_PN-82,2,0.037,0.0,0.0,1.936,0.0,0.0,0.0,0.0,0.0
carSequencing_35,baseline,3.506,,0.0,3.301,,1.0,0.0,0.0,92624.0
molnars_molnars-2-3,2,0.012,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721350851,2,9.822,0.022,0.0,1.202,0.0,1.0,0.0,0.0,55577.0
quasiGroup5Idempotent_quasiGroupX_23,2,1661.031,126.371,0.0,133.494,1.0,0.0,0.0,0.0,6606329.0
blockedqueens-strong_blockedqueens561860563511,baseline,59.703,,0.0,1.652,,1.0,0.0,0.0,171464.0
blackhole_PN-26,2,0.619,0.232,0.0,4.409,1.0,1.0,0.0,0.0,5060.0
molnars_molnars-4-4,2,3600.191,0.558,0.0,1.868,1.0,0.0,0.0,1.0,109042524.0
sokoban_Medium6,2,1.992,4.322,0.0,6.364,1.0,0.0,0.0,0.0,111.0
blockedqueens-strong_blockedqueens501642452489,2,27.201,0.005,0.0,1.394,0.0,1.0,0.0,0.0,97730.0
PlottingModelA_5_5_3_seed15_17_4,2,,14.921,0.0,1200.003,1.0,,1.0,,
blockedqueens_blockedqueens561860505104,2,0.03,0.001,0.0,1.002,0.0,0.0,0.0,0.0,0.0
pegSolitaireAction_pegSolitaire11,baseline,0.282,,0.0,19.475,,1.0,0.0,0.0,2849.0
bpmp_8848,baseline,64.977,,0.0,1.944,,1.0,0.0,0.0,351783.0
blackhole_PN-87,baseline,0.026,,0.0,1.736,,0.0,0.0,0.0,0.0
futoshiki_futoshiki17,baseline,0.008,,0.0,0.156,,0.0,0.0,0.0,0.0
blackhole_PN-4,2,0.632,0.219,0.0,4.08,1.0,1.0,0.0,0.0,4179.0
blackhole_PN-71,baseline,21.682,,0.0,3.589,,1.0,0.0,0.0,254183.0
blockedqueens-strong_blockedqueens501642458368,baseline,8.58,,0.0,1.113,,0.0,0.0,0.0,53397.0
pegSolitaireAction_pegSolitaire8,2,0.547,8.687,0.0,28.667,1.0,1.0,0.0,0.0,1918.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens228,baseline,1.716,,0.0,2.501,,1.0,0.0,0.0,28873.0
golomb_golomb8,baseline,0.139,,0.0,0.773,,1.0,0.0,0.0,1715.0
AccordionTable_cards_13_03,baseline,0.571,,0.0,1.41,,0.0,0.0,0.0,10481.0
sudoku_sudoku29,2,0.003,0.001,0.0,0.484,0.0,1.0,0.0,0.0,1.0
JPEncoding_data1900,baseline,5.45,,0.0,37.578,,0.0,0.0,0.0,0.0
opd_puget9,baseline,3.259,,0.0,1.439,,1.0,0.0,0.0,99211.0
Bombastic_Bombastic3,baseline,0.018,,0.0,0.791,,1.0,0.0,0.0,1.0
ramsey1_03-06-01-SAT,baseline,0.0,,0.0,0.181,,1.0,0.0,0.0,1.0
sokoban_New13,2,0.175,0.613,0.0,1.377,1.0,1.0,0.0,0.0,14.0
graphColouring_mug100_25,2,0.02,0.021,0.0,0.671,0.0,1.0,0.0,0.0,473.0
coprime_17,2,2.837,80.371,0.0,505.929,1.0,1.0,0.0,0.0,3609.0
sokoban_New80,2,0.314,0.926,0.0,1.892,1.0,1.0,0.0,0.0,16.0
pegSolitaireTable_pegSolitaire4_34,baseline,0.186,,0.0,2.329,,1.0,0.0,0.0,61.0
quasiGroup3NonIdempotent_quasiGroupX_12,baseline,1038.124,,0.0,3.119,,1.0,0.0,0.0,598120.0
bpmp_3237,2,84.083,0.996,0.0,5.349,1.0,1.0,0.0,0.0,27628.0
sokoban_New36,baseline,0.01,,0.0,0.418,,1.0,0.0,0.0,7.0
carSequencing_52,baseline,2070.414,,0.0,3.614,,1.0,0.0,0.0,23695638.0
blockedqueens_blockedqueens481721298636,2,114.589,0.159,0.0,1.116,1.0,1.0,0.0,0.0,257379.0
opd_flener_et_al_tab5_10_15_06,baseline,0.141,,0.0,1.215,,1.0,0.0,0.0,3581.0
killer_16-sol10,baseline,0.855,,0.0,1.029,,1.0,0.0,0.0,9198.0
killer_16-sol43,baseline,0.001,,0.0,1.304,,1.0,0.0,0.0,2.0
handball7_04,2,68.868,0.954,0.0,10.536,1.0,1.0,0.0,0.0,143813.0
RamseyNumbers_03-09-01-SAT,baseline,0.0,,0.0,0.155,,1.0,0.0,0.0,1.0
PlottingModelB_7_7_6_seed15_42_6,baseline,0.104,,0.0,13.077,,1.0,0.0,0.0,591.0
blockedqueens_blockedqueens561860458614,2,256.196,0.243,0.0,1.442,1.0,1.0,0.0,0.0,548469.0
pegSolitaireAction_pegSolitaire23,baseline,2.629,,0.0,21.863,,1.0,0.0,0.0,109724.0
blockedqueens-strong_blockedqueens281449796859,baseline,0.352,,0.0,0.738,,1.0,0.0,0.0,3554.0
blockedqueens-strong_blockedqueens281449841964,baseline,0.244,,0.0,0.857,,0.0,0.0,0.0,2847.0
blockedqueens-strong_blockedqueens281449791905,baseline,0.047,,0.0,0.742,,1.0,0.0,0.0,821.0
Bombastic_Bombastic10,2,0.001,0.0,0.0,1.329,0.0,1.0,0.0,0.0,1.0
coprime_8,baseline,0.072,,0.0,4.846,,1.0,0.0,0.0,30.0
peaceableArmyOfQueens2_peaceableArmyQueens5,baseline,0.032,,0.0,1.138,,1.0,0.0,0.0,1187.0
blackhole_PN-72,baseline,1.888,,0.0,5.474,,1.0,0.0,0.0,24709.0
quasiGroup4Idempotent_quasiGroupX_19,2,,,0.0,1200.002,1.0,,1.0,,
PlottingModelB_7_7_5_seed15_41_5,baseline,0.096,,0.0,8.813,,1.0,0.0,0.0,291.0
sedfnofix_26_2_C26_2_5_1,2,1028.697,6.118,0.0,9.894,1.0,0.0,0.0,0.0,450446.0
carSequencing_60,baseline,1886.997,,0.0,4.224,,1.0,0.0,0.0,20156996.0
sonet2_sonet6,baseline,114.158,,0.0,0.847,,1.0,0.0,0.0,1093791.0
efpa_8,baseline,45.788,,0.0,1.274,,0.0,0.0,0.0,590193.0
sokoban_New96,baseline,0.002,,0.0,0.411,,1.0,0.0,0.0,11.0
knights_25a,baseline,1326.624,,0.0,65.606,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449798544,baseline,0.126,,0.0,0.885,,1.0,0.0,0.0,2118.0
blockedqueens_blockedqueens501642456472,2,129.919,0.235,0.0,1.327,1.0,0.0,0.0,0.0,215825.0
blockedqueens-strong_blockedqueens281449838621,baseline,0.05,,0.0,0.838,,0.0,0.0,0.0,0.0
sudoku_sudoku8,2,0.001,0.02,0.0,0.469,0.0,1.0,0.0,0.0,2.0
blockedqueens_blockedqueens501642461012,2,17.78,0.22,0.0,1.256,1.0,1.0,0.0,0.0,68195.0
futoshiki_futoshiki36,2,0.007,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0
quasiGroup3NonIdempotent_quasiGroupX_17,2,3600.35,28.906,0.0,37.775,1.0,0.0,0.0,1.0,1185202.0
RamseyNumbers_03-03-01-SAT,baseline,0.0,,0.0,0.176,,1.0,0.0,0.0,1.0
blockedqueens_blockedqueens281449787894,2,0.078,0.14,0.0,0.911,1.0,1.0,0.0,0.0,988.0
blockedqueens_blockedqueens281449788237,2,0.932,0.155,0.0,0.888,1.0,0.0,0.0,0.0,11037.0
quasiGroup4Idempotent_quasiGroupX_23,2,,,0.0,1200.002,1.0,,1.0,,
bpmp_7324,2,7.985,0.884,0.0,5.102,1.0,1.0,0.0,0.0,3159.0
pegSolitaireTable_pegSolitaire4_4,baseline,560.603,,0.0,1.796,,1.0,0.0,0.0,440052.0
pegSolitaireState_pegSolitaire25,baseline,4.129,,0.0,8.488,,1.0,0.0,0.0,34422.0
opd_puget14,2,3600.208,1.367,0.0,5.466,1.0,1.0,0.0,1.0,34130357.0
blackhole_PN-73,2,1.166,0.258,0.0,4.73,1.0,1.0,0.0,0.0,8013.0
pegSolitaireTable_pegSolitaire25,baseline,135.753,,0.0,1.486,,1.0,0.0,0.0,182434.0
blockedqueens_blockedqueens481721272449,baseline,13.857,,0.0,1.105,,1.0,0.0,0.0,50640.0
blackhole_PN-14,baseline,2.727,,0.0,5.083,,0.0,0.0,0.0,0.0
sokoban_Medium3,2,5.944,3.295,0.0,6.704,1.0,1.0,0.0,0.0,996.0
blockedqueens-strong_blockedqueens481721325949,2,58.653,0.022,0.0,1.24,0.0,0.0,0.0,0.0,110951.0
sudoku_sudoku10,2,0.008,0.002,0.0,0.556,0.0,1.0,0.0,0.0,5.0
carSequencing_21,2,132.718,4.123,0.0,8.281,1.0,1.0,0.0,0.0,161001.0
blockedqueens_blockedqueens281449840063,2,0.068,0.116,0.0,0.867,1.0,0.0,0.0,0.0,362.0
blockedqueens_blockedqueens481721330060,baseline,20.127,,0.0,1.153,,1.0,0.0,0.0,70674.0
blockedqueens-strong_blockedqueens281449793947,2,0.228,0.003,0.0,0.908,0.0,0.0,0.0,0.0,3407.0
knapsack_knapsack_6,baseline,0.097,,0.0,0.445,,1.0,0.0,0.0,6295.0
Bombastic_Bombastic65,baseline,0.006,,0.0,0.836,,1.0,0.0,0.0,1.0
golomb_golomb11,baseline,2819.025,,0.0,1.469,,1.0,0.0,0.0,4763415.0
blockedqueens-strong_blockedqueens481721258433,baseline,32.814,,0.0,1.458,,0.0,0.0,0.0,68831.0
pegSolitaireState_pegSolitaire16,2,2.085,1.05,0.0,9.056,1.0,1.0,0.0,0.0,2112.0
futoshiki_futoshiki19,2,0.008,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0
carSequencing_1,2,0.506,1.832,0.0,3.956,1.0,1.0,0.0,0.0,81.0
killer_16-sol65,baseline,46.099,,0.0,1.359,,1.0,0.0,0.0,276051.0
bpmp_7750,2,137.717,1.312,0.0,5.514,1.0,1.0,0.0,0.0,38833.0
blockedqueens_blockedqueens481721243397,2,0.041,0.0,0.0,0.919,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens501642459271,baseline,419.777,,0.0,1.401,,0.0,0.0,0.0,537897.0
blackhole_PN-67,baseline,0.047,,0.0,6.675,,0.0,0.0,0.0,0.0
nlinkedopt_opt36,baseline,3600.13,,0.0,4.1,,1.0,0.0,1.0,1669799.0
molnars_molnars-3-6,baseline,10.143,,0.0,0.604,,0.0,0.0,0.0,118243.0
molnars_molnars-2-8,baseline,0.014,,0.0,0.386,,0.0,0.0,0.0,443.0
opd_flener_et_al_tab1_10_37_14,2,0.195,0.32,0.0,2.184,1.0,1.0,0.0,0.0,4429.0
quasiGroup5NonIdempotent_quasiGroupX_13,baseline,3600.055,,0.0,2.867,,0.0,0.0,1.0,6928543.0
blackhole_PN-36,2,0.705,0.284,0.0,5.261,1.0,1.0,0.0,0.0,5045.0
blockedqueens_blockedqueens281449795297,2,0.181,0.129,0.0,0.81,1.0,0.0,0.0,0.0,1111.0
