Problem,Policy,Num_cons,thresh_overlap,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime
blockedqueens_blockedqueens561860463594,Sets,2,0.75,0.00976,0.002,0.0,4.1e-05,0.736,0.0,0.0,0.0,0.0,0.0,9.5e-05
bibd-implied_puget13,Sets,2,1.0,2.53067,73.646,0.0,0.059261,77.099,1.0,0.0,290.0,0.0,1.0,0.351734
pegSolitaireAction_pegSolitaire35,Sets,3,1.0,0.00556,0.008,0.0,0.000159,5.54,0.0,0.0,0.0,0.0,0.0,0.000777
nlinkedopt_opt20,Sets,1,0.0,7.38002,0.986,0.0,6.84286,1.599,1.0,0.0,292657.0,0.0,17.0,0.042069
graphColouring_2-Insertions_3,Sets,2,0.75,0.152621,0.703,0.0,0.151391,1.062,1.0,0.0,89232.0,0.0,1.0,0.000195
blockedqueens-strong_blockedqueens481721318124,Sets,3,0.5,161.375,0.017,0.0,161.307,1.298,1.0,0.0,1081233.0,0.0,1.0,0.001327
sokoban_New30,Sets,2,1.0,0.044778,0.096,0.0,0.039715,0.622,1.0,0.0,2.0,0.0,1.0,0.0
futoshiki_futoshiki22,Sets,2,0.0,0.000563,0.003,0.0,9e-06,0.211,0.0,0.0,0.0,0.0,0.0,3.1e-05
blackhole_PN-23,2,-1,-1.0,141.62,0.259,0.0,136.281,6.0,1.0,0.0,2491583.0,0.0,1.0,0.007695
blackhole_PN-100,baseline,-1,-1.0,3590.52,,0.0,3590.12,2.787,0.0,0.0,324360283.0,1.0,0.0,0.005154
knapsack_items-63,Sets,1,0.5,75.5864,0.102,0.0,75.5852,0.427,1.0,0.0,13763523.0,0.0,83.0,0.00025
sokoban_New84,baseline,-1,-1.0,0.036152,,0.0,0.035778,0.486,1.0,0.0,95.0,0.0,1.0,0.0
blockedqueens_blockedqueens281449787894,Sets,2,1.0,0.827874,0.024,0.0,0.817753,0.677,1.0,0.0,17302.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449797819,Sets,1,1.0,0.365976,0.169,0.0,0.342819,0.918,0.0,0.0,4500.0,0.0,0.0,0.001476
sokoban_New88,Sets,1,0.25,0.5064,0.561,0.0,0.031564,1.795,1.0,0.0,9.0,0.0,1.0,0.030876
bibd_puget3,Sets,3,1.0,0.040204,3.955,0.0,0.037147,5.176,1.0,0.0,96.0,0.0,1.0,0.000823
pegSolitaireTable_pegSolitaire3_6,Sets,2,0.75,943.468,0.045,0.0,943.345,1.992,1.0,0.0,3893005.0,0.0,1.0,0.017294
coprime_21,Sets,3,0.0,,,0.0,,1200.002,,1.0,,,,
blackhole_BMS-100,Sets,1,0.75,3587.71,45.397,0.0,3545.84,53.144,0.0,0.0,1307873.0,1.0,0.0,1.08926
blackhole_PN-9,baseline,-1,-1.0,3591.01,,0.0,3590.3,5.317,0.0,0.0,217329383.0,1.0,0.0,0.010563
pegSolitaireState_pegSolitaire13,Sets,3,0.0,,,0.0,,1473.293,,1.0,,,,
sudoku_sudoku35,Sets,3,0.0,0.043992,0.067,0.0,0.043316,0.567,1.0,0.0,2.0,0.0,1.0,0.000146
knights2_08a,Sets,3,0.25,0.446037,302.219,0.0,0.03941,304.687,1.0,0.0,175.0,0.0,1.0,0.018966
knapsack_items-86,Sets,2,0.75,2.56482,0.085,0.0,2.56314,0.411,1.0,0.0,418524.0,0.0,56.0,0.000183
sonet2_sonet1-4,Sets,3,0.0,3.70098,44.26,0.0,0.78588,45.513,1.0,0.0,10812.0,0.0,1.0,0.597268
knapsack_items-73,Sets,3,0.75,16.3683,0.015,0.0,16.3676,0.302,1.0,0.0,3181062.0,0.0,119.0,0.00011
blackhole_PN-98,Sets,2,1.0,0.000992,0.007,0.0,0.0,1.997,0.0,0.0,0.0,0.0,0.0,0.0
quasiGroup3Idempotent_quasiGroupX_16,Sets,3,0.0,,,0.0,,1200.002,,1.0,,,,
carSequencing_1,Sets,1,0.25,0.872913,18.457,0.0,0.04783,20.534,1.0,0.0,81.0,0.0,1.0,0.009393
bibd_puget9,Sets,2,1.0,0.078064,10.653,0.0,0.050286,12.115,1.0,0.0,1694.0,0.0,1.0,0.003367
golomb_golomb9,Sets,3,0.0,0.282102,1.821,0.0,0.276976,2.568,1.0,0.0,7288.0,0.0,10.0,0.0
nlinkedseq_nlinkedseq-60-40,Sets,1,0.25,3591.04,0.304,0.0,3591.03,0.643,0.0,0.0,95062689.0,1.0,0.0,0.001053
blockedqueens-strong_blockedqueens561860549734,Sets,3,0.75,314.852,0.025,0.0,314.757,1.587,0.0,0.0,1723546.0,0.0,0.0,0.003916
blockedqueens-strong_blockedqueens561860463259,Sets,2,0.25,955.457,0.031,0.0,955.385,1.271,1.0,0.0,6374084.0,0.0,1.0,0.00374
sokoban_New17,Sets,1,0.25,2.20818,1.996,0.0,0.052649,4.33,1.0,0.0,229.0,0.0,1.0,0.187351
RamseyNumbers_03-07-02-SAT,2,-1,-1.0,0.041451,0.0,0.0,0.041452,0.16,1.0,0.0,1.0,0.0,1.0,0.0
blackhole_PN-22,Sets,2,0.75,428.168,5.469,0.0,425.288,8.902,1.0,0.0,6745282.0,0.0,1.0,0.009257
futoshiki_futoshiki41,Sets,2,0.75,0.000437,0.003,0.0,1.8e-05,0.175,0.0,0.0,0.0,0.0,0.0,5e-05
JPEncoding_data800,Sets,1,0.5,3590.67,176.473,0.0,3589.68,190.676,1.0,0.0,19948511.0,1.0,111.0,0.082344
opd_medium_09_70_35,Sets,2,0.5,3591.21,52.311,0.0,3591.11,55.148,1.0,0.0,362861270.0,1.0,13.0,0.008421
magicSequence_magicSequence430,baseline,-1,-1.0,0.17927,,0.0,0.036191,1132.054,1.0,0.0,1.0,0.0,1.0,0.008899
molnars_molnars-3-5,Sets,3,0.75,61.093,0.714,0.0,61.0798,1.251,0.0,0.0,5323865.0,0.0,0.0,0.001987
pegSolitaireAction_pegSolitaire40,Sets,3,0.5,0.007015,0.005,0.0,0.000217,5.2,0.0,0.0,0.0,0.0,0.0,0.000647
bibd_puget11,Sets,2,0.5,1.78564,20.832,0.0,0.029822,22.825,1.0,0.0,60.0,0.0,1.0,0.20334
blockedqueens-strong_blockedqueens501642439163,Sets,2,0.75,646.259,0.015,0.0,646.185,1.457,0.0,0.0,4321166.0,0.0,0.0,0.00211
blockedqueens_blockedqueens561860441454,Sets,1,0.5,1734.73,1.162,0.0,1734.67,2.354,1.0,0.0,11893706.0,0.0,1.0,0.00246
JPEncoding_data800,2,-1,-1.0,3590.68,1.169,0.0,3589.45,14.843,1.0,0.0,26750436.0,1.0,111.0,0.063923
JPEncoding_data1400,Sets,2,0.75,3590.16,559.269,0.0,3585.71,584.326,1.0,0.0,5940608.0,1.0,333.0,0.046503
knapsack_items-90,2,-1,-1.0,3591.15,0.003,0.0,3591.15,0.44,1.0,0.0,605083712.0,1.0,210.0,0.000376
blackhole_PN-28,Sets,1,0.25,51.2197,48.742,0.0,0.914307,55.484,1.0,0.0,351.0,0.0,1.0,1.12637
quasiGroup4Idempotent_quasiGroupX_14,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
blockedqueens-strong_blockedqueens281449788117,baseline,-1,-1.0,0.165011,,0.0,0.148054,0.643,0.0,0.0,3045.0,0.0,0.0,0.000224
pegSolitaireTable_pegSolitaire2_38,Sets,3,0.5,0.170254,0.03,0.0,0.047224,1.958,1.0,0.0,63.0,0.0,1.0,0.018333
futoshiki_futoshiki1,Sets,3,0.75,0.032229,0.004,0.0,0.03223,0.185,1.0,0.0,1.0,0.0,1.0,0.0
opd_puget11,2,-1,-1.0,0.067132,0.579,0.0,0.016567,2.892,1.0,0.0,1308.0,0.0,5.0,0.004578
pegSolitaireTable_pegSolitaire2_27,Sets,1,0.5,4.38168,2.223,0.0,4.26401,3.948,1.0,0.0,25161.0,0.0,1.0,0.013043
blockedqueens_blockedqueens501642446851,Sets,1,0.0,139.546,0.752,0.0,139.442,1.948,0.0,0.0,856143.0,0.0,0.0,0.000274
pegSolitaireTable_pegSolitaire2_20,Sets,1,0.25,16.8439,2.281,0.0,16.7349,3.783,1.0,0.0,97922.0,0.0,1.0,0.014953
blockedqueens_blockedqueens481721325287,Sets,1,0.75,2877.09,0.743,0.0,2877.04,1.792,1.0,0.0,23197732.0,0.0,1.0,0.002109
blockedqueens_blockedqueens481721256440,baseline,-1,-1.0,3591.07,,0.0,3591.03,1.016,0.0,0.0,36578509.0,1.0,0.0,0.0
blockedqueens-strong_blockedqueens481721243100,Sets,2,1.0,44.7183,0.019,0.0,44.6543,1.386,0.0,0.0,310114.0,0.0,0.0,0.002395
Bombastic_Bombastic80,Sets,3,0.25,0.04648,0.005,0.0,0.046484,1.221,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens481721248152,Sets,2,1.0,2094.94,0.017,0.0,2094.91,1.057,1.0,0.0,23068001.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens481721325949,Sets,3,1.0,100.149,0.017,0.0,100.086,1.381,0.0,0.0,805221.0,0.0,0.0,0.001365
sokoban_Medium5,2,-1,-1.0,5.80822,3.262,0.0,0.391702,4.964,1.0,0.0,3787.0,0.0,1.0,0.457305
sokoban_New92,2,-1,-1.0,0.444327,0.564,0.0,0.036039,1.226,1.0,0.0,34.0,0.0,1.0,0.038225
ramsey2_03-03-01-SAT,Sets,3,0.5,0.039504,0.002,0.0,0.039505,0.16,1.0,0.0,1.0,0.0,1.0,0.0
pegSolitaireTable_pegSolitaire37,Sets,1,0.25,0.027569,0.01,0.0,0.000168,1.014,0.0,0.0,0.0,0.0,0.0,0.000599
quasiGroup4Idempotent_quasiGroupX_11,Sets,2,0.0,,,0.0,,1200.003,,1.0,,,,
blockedqueens_blockedqueens501642447595,Sets,2,0.75,1734.89,0.025,0.0,1734.85,1.138,1.0,0.0,17275050.0,0.0,1.0,0.001038
blockedqueens_blockedqueens481721272449,Sets,3,1.0,2162.56,0.015,0.0,2162.53,1.013,1.0,0.0,22193755.0,0.0,1.0,0.000926
blockedqueens_blockedqueens281449794094,Sets,2,1.0,1.89455,0.019,0.0,1.88392,0.68,0.0,0.0,40205.0,0.0,0.0,0.000534
blockedqueens-strong_blockedqueens561860532671,Sets,2,0.25,0.030255,0.001,0.0,4.4e-05,1.19,0.0,0.0,0.0,0.0,0.0,0.000135
stilllife_mdsl_10,Sets,2,0.25,3585.47,42.03,0.0,3566.18,45.532,1.0,0.0,324367.0,1.0,23.0,2.05075
RamseyNumbers_04-04-01-SAT,Sets,2,0.0,0.042229,0.001,0.0,0.042231,0.143,1.0,0.0,1.0,0.0,1.0,0.0
pegSolitaireAction_pegSolitaire16,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
golfers1_ord22-6-5-5,Sets,1,0.75,1.76899,579.437,0.0,0.09405,594.437,1.0,0.0,427.0,0.0,1.0,0.031307
knapsack_items-68,Sets,3,1.0,21.9183,0.014,0.0,21.9175,0.304,1.0,0.0,4121072.0,0.0,68.0,0.000167
blockedqueens_blockedqueens481721310106,Sets,3,0.5,1606.16,103.856,0.0,1606.13,104.862,1.0,0.0,15300277.0,0.0,1.0,0.0
blackhole_PN-84,Sets,1,0.25,37.3349,41.183,0.0,0.166941,48.474,1.0,0.0,36.0,0.0,1.0,0.995326
blockedqueens-strong_blockedqueens281449841619,2,-1,-1.0,4.25031,0.012,0.0,4.23282,0.766,1.0,0.0,73674.0,0.0,1.0,0.0
opd_bibdline3,Sets,1,0.25,3590.43,198.639,0.0,3589.84,204.32,1.0,0.0,69848083.0,1.0,25.0,0.029966
PlottingModelB_5_5_3_seed15_16_5,Sets,2,0.75,,,0.0,,1200.002,,1.0,,,,
handball7_04,Sets,3,0.5,,,0.0,,1343.882,,1.0,,,,
quasiGroup7_quasiGroupX_21,Sets,3,0.0,,,0.0,,1200.002,,1.0,,,,
pegSolitaireState_pegSolitaire5,2,-1,-1.0,800.033,1.392,0.0,799.851,7.755,1.0,0.0,2661642.0,0.0,1.0,0.017973
sudoku_sudoku20,Sets,3,1.0,0.035662,0.002,0.0,0.035122,0.409,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449800707,baseline,-1,-1.0,2.15703,,0.0,2.13834,0.746,0.0,0.0,35838.0,0.0,0.0,0.001396
sportsScheduling_12-10-7,Sets,2,0.0,3586.59,114.737,0.0,3568.18,118.006,0.0,0.0,202410.0,1.0,0.0,1.58078
blackhole_PN-45,Sets,1,1.0,3587.53,50.294,0.0,3541.72,59.717,0.0,0.0,2070323.0,1.0,0.0,1.12704
nlinkedseq_nlinkedseq-70-45,Sets,2,0.25,3591.23,2.297,0.0,3591.23,2.683,0.0,0.0,249653279.0,1.0,0.0,0.000531
sportsScheduling_12-10-10,Sets,3,1.0,3590.94,4.24,0.0,3590.9,5.383,0.0,0.0,59802476.0,1.0,0.0,0.002147
sonet2_sonet5-5,Sets,2,0.25,3591.65,1.643,0.0,3591.65,2.301,1.0,0.0,679381833.0,1.0,1.0,0.000907
blockedqueens-strong_blockedqueens481721297189,Sets,1,0.75,1405.65,1.025,0.0,1405.59,2.258,1.0,0.0,11391569.0,0.0,1.0,0.001375
ramsey1_03-09-02-SAT,Sets,2,0.75,0.03668,0.001,0.0,0.035768,0.513,1.0,0.0,2.0,0.0,1.0,0.0
sedfnofix_21_2_C21_6_2_1,Sets,3,0.75,3.96374,31.34,0.0,0.811994,35.67,0.0,0.0,708.0,0.0,0.0,0.015247
blackhole_PN-44,Sets,1,0.75,3584.12,52.119,0.0,3536.67,61.051,0.0,0.0,1969430.0,1.0,0.0,1.16698
nlinkedopt_opt22,Sets,2,0.25,125.024,1.039,0.0,125.023,1.306,1.0,0.0,30397792.0,0.0,19.0,0.000158
quasiGroup3NonIdempotent_quasiGroupX_21,baseline,-1,-1.0,3591.08,,0.0,3589.26,16.268,0.0,0.0,11548662.0,1.0,0.0,0.036955
bibd_puget16,Sets,3,0.5,359.614,299.845,0.0,359.238,305.233,1.0,0.0,27918374.0,0.0,1.0,0.015626
efpa_20,Sets,2,0.25,3591.04,12.166,0.0,3591.03,13.367,0.0,0.0,276709358.0,1.0,0.0,0.002621
molnars_molnars-2-9,2,-1,-1.0,0.142404,0.743,0.0,1.6e-05,1.062,0.0,0.0,0.0,0.0,0.0,8.9e-05
bibd-implied_puget10,2,-1,-1.0,0.10131,0.725,0.0,0.04375,3.294,1.0,0.0,311.0,0.0,1.0,0.008531
opd_flener_et_al_tab7_29_35_10,Sets,1,1.0,,,0.0,,1202.363,,1.0,,,,
killer_16-sol72,Sets,1,0.75,27.4042,5.817,0.0,24.1233,8.116,1.0,0.0,208448.0,0.0,1.0,0.271029
blockedqueens-strong_blockedqueens501642414751,2,-1,-1.0,3341.22,0.022,0.0,3341.15,1.275,0.0,0.0,26191909.0,0.0,0.0,0.003497
opd_puget20,Sets,1,0.75,3588.7,40.155,0.0,3587.98,42.787,1.0,0.0,134945055.0,1.0,5.0,0.083231
quasiGroup5NonIdempotent_quasiGroupX_18,2,-1,-1.0,3590.58,37.787,0.0,3589.87,41.862,0.0,0.0,12234436.0,1.0,0.0,0.020645
knapsack_items-86,Sets,1,0.25,2.76652,0.147,0.0,2.76403,0.654,1.0,0.0,418524.0,0.0,56.0,0.000394
Bombastic_Bombastic3,baseline,-1,-1.0,0.036851,,0.0,0.036855,0.948,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens281449852472,Sets,1,1.0,0.541645,0.429,0.0,0.525359,1.097,1.0,0.0,7927.0,0.0,1.0,0.001096
blockedqueens_blockedqueens281449840373,baseline,-1,-1.0,3.81577,,0.0,3.80583,0.674,0.0,0.0,92046.0,0.0,0.0,0.0
carSequencing_17,Sets,1,0.25,3590.67,29.415,0.0,3589.49,32.348,0.0,0.0,82202828.0,1.0,0.0,0.014307
futoshiki_futoshiki19,Sets,1,0.75,0.001215,0.002,0.0,4.2e-05,0.362,0.0,0.0,0.0,0.0,0.0,0.000138
carSequencing_16,Sets,3,0.25,,,0.0,,1200.002,,1.0,,,,
futoshiki_futoshiki41,Sets,1,0.75,0.000846,0.004,0.0,3.3e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.000118
quasiGroup3Idempotent_quasiGroupX_10,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
blockedqueens_blockedqueens281449837905,Sets,3,1.0,1.11282,0.022,0.0,1.10274,0.79,1.0,0.0,22092.0,0.0,1.0,0.0
quasiGroup4Idempotent_quasiGroupX_23,Sets,3,0.75,,,0.0,,1200.001,,1.0,,,,
carSequencing_35,Sets,2,0.75,3590.8,364.615,0.0,3590.58,367.316,0.0,0.0,62973310.0,1.0,0.0,0.008995
blockedqueens-strong_blockedqueens561860478851,Sets,2,1.0,0.028514,0.01,0.0,4.3e-05,1.026,0.0,0.0,0.0,0.0,0.0,0.00013
blockedqueens_blockedqueens281449797615,Sets,3,0.5,0.664571,17.001,0.0,0.654744,17.633,1.0,0.0,14521.0,0.0,1.0,0.00059
graphColouring_mulsol_i_4,Sets,3,0.25,,,0.0,,1200.001,,1.0,,,,
knights_35b,Sets,3,0.75,,,0.0,,1200.002,,1.0,,,,
knights_12a,Sets,1,0.25,3590.99,4.587,0.0,3590.89,7.331,0.0,0.0,81425489.0,1.0,0.0,0.010434
blockedqueens-strong_blockedqueens281449842097,Sets,1,0.25,0.206617,0.102,0.0,0.184381,0.889,0.0,0.0,2915.0,0.0,0.0,0.000501
killer_16-sol14,Sets,2,1.0,1922.91,7.124,0.0,1922.53,8.388,1.0,0.0,24423976.0,0.0,1.0,0.018755
blockedqueens-strong_blockedqueens561860549527,Sets,2,0.75,2343.69,0.024,0.0,2343.61,1.27,1.0,0.0,16738983.0,0.0,1.0,0.003889
pegSolitaireTable_pegSolitaire4_32,Sets,1,1.0,25.8959,2.202,0.0,25.4837,4.048,1.0,0.0,116993.0,0.0,1.0,0.071964
quasiGroup7_quasiGroupX_19,Sets,1,0.75,3590.45,2.988,0.0,3590.03,7.489,0.0,0.0,22733824.0,1.0,0.0,0.015178
golomb_golomb6,Sets,3,0.25,0.073584,0.681,0.0,0.001314,1.147,1.0,0.0,62.0,0.0,3.0,0.007702
RamseyNumbers_03-03-02-SAT,Sets,2,0.0,0.038216,0.001,0.0,0.037762,0.148,1.0,0.0,1.0,0.0,1.0,7.5e-05
opd_flener_et_al_tab6_10_31_09,Sets,2,0.25,0.172723,18.471,0.0,0.146202,19.942,1.0,0.0,19136.0,0.0,8.0,0.004362
bpmp_4629,Sets,1,0.0,50.4966,22.238,0.0,50.4463,23.733,1.0,0.0,1689082.0,0.0,1.0,0.007321
Bombastic_Bombastic1,Sets,3,0.75,0.037628,0.001,0.0,0.03763,1.281,1.0,0.0,1.0,0.0,1.0,0.0
knights2_08b,Sets,2,0.5,3590.92,14.116,0.0,3590.78,15.963,0.0,0.0,8721208.0,1.0,0.0,0.008385
sudoku_sudoku,Sets,1,1.0,0.031396,0.025,0.0,0.031398,0.387,1.0,0.0,1.0,0.0,1.0,0.0
knights2_15b,baseline,-1,-1.0,3591.48,,0.0,3587.26,12.042,0.0,0.0,1144224.0,1.0,0.0,0.038975
blockedqueens-strong_blockedqueens281449789281,baseline,-1,-1.0,0.432554,,0.0,0.410314,0.799,1.0,0.0,5447.0,0.0,1.0,0.001627
blackhole_PN-53,Sets,3,0.5,,,0.0,,1200.002,,1.0,,,,
carSequencing_3,2,-1,-1.0,3590.56,1.615,0.0,3590.47,3.15,0.0,0.0,49467629.0,1.0,0.0,0.007581
blockedqueens-strong_blockedqueens561860478851,Sets,2,0.25,0.030773,0.003,0.0,4.6e-05,1.114,0.0,0.0,0.0,0.0,0.0,0.000138
knapsack_items-55,Sets,1,0.0,532.031,0.071,0.0,532.03,0.382,1.0,0.0,113130018.0,0.0,120.0,0.000329
quasiGroup6_quasiGroupX_23,Sets,2,1.0,3589.35,3.642,0.0,3588.56,10.176,0.0,0.0,11143354.0,1.0,0.0,0.009655
blackhole_PN-57,Sets,3,0.5,,,0.0,,1200.001,,1.0,,,,
blockedqueens-strong_blockedqueens501642406103,Sets,1,0.25,1575.22,0.434,0.0,1575.16,1.486,0.0,0.0,14040263.0,0.0,0.0,0.001302
Bombastic_Bombastic10,Sets,2,0.75,0.032838,0.001,0.0,0.032363,0.891,1.0,0.0,1.0,0.0,1.0,5.9e-05
graphColouring_inithx_i_2,Sets,2,1.0,25.6293,946.026,0.0,0.254295,977.04,1.0,0.0,646.0,0.0,1.0,0.030936
blockedqueens_blockedqueens501642407857,baseline,-1,-1.0,369.411,,0.0,369.375,1.066,0.0,0.0,3975754.0,0.0,0.0,3.6e-05
quasiGroup7_quasiGroupX_22,Sets,3,0.25,3590.88,932.428,0.0,3590.04,939.107,0.0,0.0,15298734.0,1.0,0.0,0.009173
ramsey2_03-04-02-SAT,Sets,1,0.25,0.040578,0.007,0.0,0.040012,0.215,1.0,0.0,1.0,0.0,1.0,7.8e-05
blackhole_PN-9,Sets,2,0.25,,,0.0,,1200.002,,1.0,,,,
graphColouring_1-FullIns_4,Sets,1,0.0,2.3883,2.044,0.0,2.36263,2.94,1.0,0.0,32943.0,0.0,6.0,0.00232
killer_16-sol60,baseline,-1,-1.0,3590.81,,0.0,3590.75,1.247,0.0,0.0,60137230.0,1.0,0.0,0.000919
ramsey1_04-04-01-SAT,Sets,2,0.0,0.035599,0.002,0.0,0.035601,0.147,1.0,0.0,1.0,0.0,1.0,0.0
sonet_sonet6,Sets,1,0.0,3591.12,103.754,0.0,3591.11,104.387,0.0,0.0,470428534.0,1.0,0.0,4.7e-05
blockedqueens_blockedqueens481721247363,baseline,-1,-1.0,143.649,,0.0,143.602,1.229,0.0,0.0,1087364.0,0.0,0.0,0.001152
graphColouring_1-FullIns_4,Sets,1,0.25,4.20169,2.066,0.0,3.96371,2.96,1.0,0.0,32947.0,0.0,7.0,0.016825
blockedqueens_blockedqueens281449793568,Sets,1,0.25,0.083688,0.323,0.0,0.068717,0.983,1.0,0.0,415.0,0.0,1.0,0.0
n-queens_n_queens_24,Sets,2,0.75,0.709397,0.034,0.0,0.704822,0.497,1.0,0.0,26833.0,0.0,1.0,0.000178
coprime_18,Sets,2,0.75,,,0.0,,1200.001,,1.0,,,,
blockedqueens-strong_blockedqueens481721258111,2,-1,-1.0,3073.13,0.021,0.0,3073.08,0.986,1.0,0.0,28852032.0,0.0,1.0,0.002865
coprime_11,Sets,3,0.0,,,0.0,,1379.193,,1.0,,,,
blockedqueens_blockedqueens501642456472,Sets,3,0.5,1164.75,106.713,0.0,1164.72,107.814,0.0,0.0,10685405.0,0.0,0.0,0.0
blackhole_PN-47,2,-1,-1.0,3590.08,0.209,0.0,3585.76,4.001,0.0,0.0,24404803.0,1.0,0.0,0.010227
ramsey1_02-05-01-SAT,Sets,1,0.5,0.038662,0.006,0.0,0.038225,0.163,1.0,0.0,1.0,0.0,1.0,0.0
pegSolitaireState_pegSolitaire42,Sets,3,0.25,0.008166,0.017,0.0,0.000213,2.048,0.0,0.0,0.0,0.0,0.0,0.00065
blackhole_PN-81,Sets,1,1.0,124.907,52.243,0.0,81.7725,60.311,1.0,0.0,47018.0,0.0,1.0,1.19053
knapsack_items-90,Sets,1,0.75,3591.56,0.085,0.0,3591.56,0.385,1.0,0.0,646526952.0,1.0,210.0,0.0
pegSolitaireState_pegSolitaire46,baseline,-1,-1.0,0.005846,,0.0,0.000192,1.704,0.0,0.0,0.0,0.0,0.0,0.000589
pegSolitaireAction_pegSolitaire38,Sets,2,1.0,0.005529,0.022,0.0,0.0,5.695,0.0,0.0,0.0,0.0,0.0,0.0
knights_10b,Sets,2,0.0,3594.77,35.221,0.0,3594.55,37.177,0.0,0.0,46061503.0,1.0,0.0,0.020527
sokoban_New70,Sets,3,0.5,0.082376,0.251,0.0,0.037342,0.737,1.0,0.0,14.0,0.0,1.0,0.003944
nlinkedseq_nlinkedseq-80-65,Sets,1,0.75,3590.58,0.515,0.0,3590.57,0.991,0.0,0.0,30120857.0,1.0,0.0,0.00126
ramsey2_02-06-01-SAT,Sets,3,0.5,0.033985,0.001,0.0,0.033984,0.141,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens281449798087,Sets,1,0.5,0.08616,0.261,0.0,0.074654,0.772,1.0,0.0,822.0,0.0,1.0,0.000798
quasiGroup4NonIdempotent_quasiGroupX_14,2,-1,-1.0,3589.58,13.851,0.0,3588.71,18.525,0.0,0.0,6186026.0,1.0,0.0,0.028912
ramsey1_03-07-02-SAT,Sets,1,0.25,0.039327,0.002,0.0,0.039328,0.36,1.0,0.0,2.0,0.0,1.0,0.0
blockedqueens_blockedqueens501642437875,Sets,3,0.5,3591.0,89.298,0.0,3590.95,90.387,0.0,0.0,36134676.0,1.0,0.0,0.001136
pegSolitaireTable_pegSolitaire2_22,baseline,-1,-1.0,5.53841,,0.0,5.42561,2.028,1.0,0.0,23244.0,0.0,1.0,0.014497
golfers3_ord05-11-6-2,Sets,2,1.0,0.08025,12.832,0.0,0.033022,16.781,1.0,0.0,116.0,0.0,1.0,0.009349
RamseyNumbers_04-05-01-SAT,Sets,1,1.0,0.040885,0.002,0.0,0.040453,0.148,1.0,0.0,1.0,0.0,1.0,6.6e-05
blockedqueens-strong_blockedqueens281449838621,Sets,3,0.75,0.191174,0.026,0.0,0.171165,0.719,0.0,0.0,2453.0,0.0,0.0,0.001484
blockedqueens-strong_blockedqueens481721281064,Sets,1,1.0,1765.09,0.242,0.0,1765.02,1.563,1.0,0.0,14909783.0,0.0,1.0,0.003902
RamseyNumbers_04-04-03-SAT,Sets,1,0.25,0.040992,0.008,0.0,0.040677,0.201,1.0,0.0,1.0,0.0,1.0,3.9e-05
quasiGroup3NonIdempotent_quasiGroupX_10,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
sokoban_New88,Sets,1,0.0,0.480083,0.648,0.0,0.036539,1.559,1.0,0.0,9.0,0.0,1.0,0.032027
opd_puget10,Sets,3,0.0,,,0.0,,1200.002,,1.0,,,,
killer_16-sol67,Sets,3,0.5,0.040672,0.216,0.0,0.037039,1.424,1.0,0.0,5.0,0.0,1.0,4e-05
quasiGroup3Idempotent_quasiGroupX_17,Sets,1,0.75,3590.45,41.671,0.0,3588.57,47.176,0.0,0.0,5890978.0,1.0,0.0,0.053272
blockedqueens_blockedqueens281449842399,Sets,1,0.25,0.528202,0.396,0.0,0.51326,1.125,1.0,0.0,6647.0,0.0,1.0,0.00109
blockedqueens-strong_blockedqueens481721261794,Sets,2,0.5,305.837,0.022,0.0,305.787,1.054,1.0,0.0,2684864.0,0.0,1.0,0.001015
ramsey2_02-07-01-SAT,Sets,1,0.0,0.060086,0.001,0.0,0.060065,0.175,1.0,0.0,1.0,0.0,1.0,1.3e-05
opd_medium_12_200_75,Sets,2,0.25,,,0.0,,1203.972,,1.0,,,,
sonet2_sonet1-5,baseline,-1,-1.0,0.024408,,0.0,0.023742,0.476,1.0,0.0,10831.0,0.0,1.0,0.000466
pegSolitaireAction_pegSolitaire36,Sets,1,1.0,0.007568,0.028,0.0,0.000211,4.947,0.0,0.0,0.0,0.0,0.0,0.00064
opd_small_bibd_13_26_06,Sets,1,0.75,1.19185,30.883,0.0,1.00959,32.943,1.0,0.0,58480.0,0.0,6.0,0.018421
PlottingModelA_5_5_3_seed15_21_2,Sets,3,0.25,,,0.0,,1200.003,,1.0,,,,
sokoban_New24,Sets,3,1.0,0.041551,0.113,0.0,0.038361,0.718,1.0,0.0,127.0,0.0,1.0,0.000174
knapsack_items-55,Sets,2,0.75,466.266,0.094,0.0,466.265,0.41,1.0,0.0,113130018.0,0.0,120.0,0.0
